ell2,ell3,ell4,ell5,ell6,ell7,ell8
1.820226916150835626e-04,4.361673120109216565e-04,5.414964287996770070e-04,2.942388216807445469e-03,6.170649538260707112e-04,5.605420572708118190e-04,6.126298385204562331e-03
2.330830934040307707e-04,6.059589416799099132e-04,2.722346817471453864e-03,1.048399967352737615e-03,1.008365010220892925e-03,7.234204230535255971e-04,6.565464867739844411e-03
4.567300371043185050e-04,5.200921122390693777e-04,4.659994048751574702e-04,1.041747342094742276e-03,1.553142154304570834e-03,2.580040670932313637e-03,2.580109644183651001e-03
3.943146752805355834e-04,4.294047640499658032e-04,8.699184723536229191e-04,1.684036269140580131e-03,1.502021610855211768e-03,2.765986155095192991e-03,1.239311686975953656e-03
2.662182404120745031e-04,3.124775105667540465e-04,1.339588225909790070e-03,5.846535719207046709e-04,3.060923159479934583e-03,6.547461177218306515e-04,5.658362490656931865e-03
2.497274863570477237e-04,7.938764557349156257e-04,2.708509496289198217e-04,1.318455542868516477e-03,2.542428209645564369e-04,2.053901713932863686e-03,2.246332279156952084e-03
2.466334928733102073e-04,2.500600239516592065e-04,1.187595075734478424e-03,8.739533864116729627e-04,2.106104384502669423e-03,3.692840722566600488e-03,9.188846222901176763e-04
1.891570046053686225e-04,8.779563570124306266e-04,4.054217456886273756e-04,4.123299250079332217e-04,1.200769269935259226e-03,6.212293080485896185e-04,8.722329752990533444e-04
6.728149435465662770e-04,3.020673257458859873e-04,1.509375385251389033e-03,1.553404467993379492e-03,7.329301125340748502e-04,5.930857760697108051e-03,4.726443289529336147e-04
2.553467026757280330e-04,3.509062151317862504e-04,4.325282045823512799e-04,9.606136768650059112e-04,7.990813918029525918e-04,1.346677570067959535e-03,1.369092979515471693e-03
5.513455444838136817e-04,2.285852034496799624e-04,1.378073196090568971e-03,1.045864096910261581e-03,1.285132377575937991e-03,6.908722619492680198e-03,8.072231709959737725e-03
6.419051174395726212e-04,4.079476464666491223e-04,1.840120599942965526e-03,4.503791653880449939e-04,6.099087809987023849e-05,1.152253053492741921e-03,2.918534238198830424e-03
4.941988288342045576e-04,9.894681849820362741e-04,1.550773028166243725e-03,4.235848184295782151e-03,8.292654375602149857e-04,7.036643342511639688e-04,1.340073228814329899e-03
2.417664840352091603e-04,7.509634558177977854e-04,1.011737975935470425e-03,2.391294001370111461e-03,7.087249889619381526e-04,1.242387160760666893e-03,5.817148942837491524e-03
3.671048565161265115e-04,9.913160502646829395e-04,7.216877639451661774e-04,2.564562761714146016e-03,2.517963694338823648e-03,1.786080448405282742e-03,9.605439441027647249e-04
2.963925243049801597e-04,7.539044715156537893e-04,5.668017198127899090e-04,9.287715607005275677e-04,7.550069038647180038e-04,1.332013545879423425e-03,2.665399730678578560e-03
1.909347113638990186e-04,2.842284282531101422e-04,2.376127947684150785e-03,2.973388093577242512e-04,1.284466180786894736e-03,1.582760108109889209e-03,1.969688340329022163e-03
3.528214478523204029e-04,4.519206458867432012e-04,5.200144456983620727e-04,5.656454030334639310e-03,6.246333137485683175e-03,2.743232029589199976e-03,5.654843448768129971e-03
1.663780450831815034e-04,3.451091208526366736e-04,4.105743339548937167e-04,1.129285675296538144e-03,3.814699892521238294e-03,1.655316581780547558e-03,4.233811377908880381e-04
5.432785484020281191e-04,1.224545555736791932e-03,1.351893525291535808e-03,6.514357255855868526e-04,3.511312462845521398e-03,1.838700835298523028e-03,9.420011505251687546e-04
2.378104257967678819e-04,2.687836951708413337e-04,4.859994456517440029e-04,1.655171374594043921e-03,9.940780456140141039e-04,3.555623171292007431e-04,3.958968871376221171e-04
3.317435738591552482e-04,9.421822719068092015e-04,4.363561629027845178e-04,3.016689155530523705e-03,2.541297252636204144e-03,2.906267652831345978e-03,1.803830290771880505e-03
3.456498990833487971e-04,9.417618777193129728e-04,3.088884665234128924e-04,1.164186836187274584e-03,1.262934028791265441e-03,1.796730008319061874e-03,9.097857910381189697e-03
2.635728994055390353e-04,1.652017021911070379e-03,6.051439465267127379e-04,3.298023757886156364e-03,1.306643635475065708e-03,9.830252582548168819e-03,1.376407448813184815e-03
4.022723615064883323e-04,4.310259000582218288e-04,8.007931938435876133e-04,2.820356355877503673e-03,2.253900876738049435e-03,7.676713870579232992e-04,1.368501581768073651e-03
2.365904639820114858e-04,8.450311009742543424e-04,1.005929687281427107e-03,5.012543327861365607e-04,9.108759127783472732e-04,3.220257782122187677e-04,6.261160829582723686e-03
4.637896567090370181e-04,2.166723155709666254e-03,1.651464281207387945e-03,6.917236235723506470e-04,5.975384353385387176e-03,3.644576391368457239e-03,7.774687401442105864e-03
1.530542807369560500e-04,3.804653583291719684e-04,1.227005334211593709e-03,2.551019349279392157e-03,1.349627330740843945e-03,2.777909500895672443e-03,2.177201993837831178e-03
3.195686968848039872e-04,2.194130416240600283e-04,7.424033484816673373e-04,1.353858055354792954e-04,2.719560097341821876e-03,7.165828748958604074e-04,5.097015012985227356e-03
7.909596651048115450e-04,1.783903481659962010e-04,7.386072158705620514e-04,1.052216339360540886e-03,5.777586644900874376e-03,4.254629934837827489e-04,7.340477062330054946e-04
1.819290566307563985e-04,8.452287950965535436e-04,1.212710812571143925e-03,3.774935985899540922e-04,3.944941107491499628e-03,9.139159100511717870e-03,1.092704058386299859e-02
2.137719920683335399e-04,1.780545585406600388e-04,2.067927877519686475e-03,8.099524411560992407e-04,4.386376682578499030e-04,8.079112593980766754e-03,2.550936553671423815e-02
3.878956652571345621e-04,4.407988747346851342e-04,9.269718377677954157e-04,9.337068288772599816e-04,2.326469620488120366e-03,1.632805960043613377e-04,4.258027852479005955e-03
3.281836517707377616e-04,7.164926930080418995e-04,6.110089746644033464e-04,8.903575023825636503e-04,3.352120342550102966e-03,1.242280271094851332e-03,2.423684848769681334e-04
3.574864732277269284e-04,6.159005211892118600e-04,4.234760859030012336e-04,7.623528991916344493e-04,3.478573683199938024e-03,1.037463311623619891e-02,1.298767124501836725e-03
3.831306446373614755e-04,7.114086761554098363e-04,3.085424886393016300e-04,4.929972780173085120e-04,5.723413373140506886e-04,1.220315083591346763e-03,4.709475726872958817e-03
4.120493851096549928e-04,6.297696076132055934e-04,1.352746184443790693e-03,7.418614442606909047e-03,8.629607372059864331e-04,1.202688436162478898e-03,1.509589018301816426e-03
5.225038726774204612e-04,1.187136786124415441e-03,1.271672461656427446e-03,5.282676577414192887e-03,3.815409661842778574e-03,1.480548046303507186e-03,9.726821249941794770e-03
3.682241305278493291e-04,3.112480891164495973e-04,1.271125125789874947e-03,4.680456885513777478e-04,7.853398657165321225e-04,6.403596384664212923e-04,4.583402967478006004e-03
2.659088676730100224e-04,3.671546150478573862e-04,7.754485476177988513e-04,4.204505525714504789e-03,1.190316428022922517e-03,3.571483291027151351e-04,1.103344130375192222e-03
4.199221450884933391e-04,3.466738656868112228e-04,2.271867745684020504e-03,8.614751237895479493e-04,6.438102521790506003e-03,5.627802009878310301e-03,2.486708700776662194e-03
7.756671068340658575e-04,9.069571668669661104e-04,6.046321758189054625e-04,1.314969237934848940e-03,1.493207220045046505e-03,3.110613069322734972e-04,8.978540018566736822e-04
2.807502829530087005e-04,9.459779781365392935e-04,1.656051960458072413e-03,1.127321117344380879e-03,8.104617796924737296e-04,2.515428333360937921e-03,1.963297330262590411e-03
1.842913302979155659e-04,7.224984888371730179e-04,8.258252744511536186e-04,6.995376798332381737e-04,7.075761714024007528e-04,4.767161913676229955e-03,1.303973541291648160e-03
5.218200566017969135e-04,1.121112009055290652e-03,5.542732023462580053e-04,2.605293061177901999e-03,2.103059155240622011e-03,4.602181556608468736e-04,8.738221835129617379e-03
2.824755202019453440e-04,2.718242224480932486e-04,1.284692232188978153e-03,1.311501308381684411e-03,4.695936282826669692e-04,7.795045494140755236e-04,2.460825608558596042e-02
1.012353193752345672e-04,1.498641940135094766e-03,1.130311489985411999e-03,8.099539821499366580e-04,1.247751661756890023e-03,6.608461258396773966e-03,4.971624579151007976e-04
4.582859403582597462e-04,1.374607218261148433e-03,1.089401974030967035e-03,4.176095969168348008e-04,2.104026963546686609e-03,3.346996473652748619e-03,2.893641997614313172e-04
2.295494286470903776e-04,8.569275150644312675e-04,8.982048325821312710e-04,5.801824142912788505e-04,5.018747834189989272e-03,1.059594133140791218e-03,1.832679444507507444e-03
2.867227822633965258e-04,1.605289642791463047e-03,8.263166786927275687e-04,3.189755582634995978e-04,2.842656212079489649e-03,6.536622872703355507e-03,4.516767402910907745e-04
3.541684473539385893e-04,2.039767898674520706e-04,4.515917426760119799e-03,1.197507283114759499e-03,8.197851563471206466e-04,6.564703689613027998e-03,2.525152612239870906e-03
3.299800884288560973e-04,4.023455333236807614e-04,1.943960949540001967e-03,4.552679281126612997e-04,4.502005726543301112e-03,2.570818527611117878e-03,5.470108559279951779e-03
4.277369411857903409e-04,3.545318051946213167e-04,1.407375740086187418e-03,9.588840519887460072e-04,1.190510366846180479e-03,7.985253383006261354e-04,1.241648250639091310e-02
2.412995938297746005e-04,8.496867320919242964e-04,9.176010005729925935e-04,3.548570251736269873e-03,5.126371001954268571e-04,1.299166551903011392e-03,2.995175273646511795e-03
3.877401402972231368e-04,2.935052988349063675e-04,1.717308100392638502e-03,3.095356086880925693e-03,1.335236467442762727e-03,2.615769694300425739e-03,1.940601526108429306e-03
2.634883450948871642e-04,8.682478595899217541e-04,1.219382167010733126e-03,1.155625525860284756e-03,5.687654277977198004e-03,1.626738059498196269e-03,2.723261988146338992e-04
4.340621450026895217e-04,1.254260987092635808e-03,8.642365987289973676e-04,1.106050445224902217e-03,1.808796439838398443e-03,5.023509668899174552e-03,2.470134003156286562e-03
4.080812173240666455e-04,8.363957421613757350e-04,6.860895906473856798e-04,5.335395062138492857e-03,1.576512780059496129e-03,4.254523038155835768e-04,2.595773963443535892e-03
1.879287917202387330e-04,6.534269545136886037e-04,8.018015305765877542e-04,1.798707209240879698e-03,6.803492674403485707e-03,4.408318006769358665e-04,4.846812309010412566e-03
5.163441666340431134e-04,3.046781983634496479e-04,9.222260097293955689e-05,9.123041247135741695e-04,4.298694445708167787e-04,2.353827578313614621e-03,1.100904181862108694e-03
2.294765285366939811e-04,3.315801489895080071e-04,9.833094114240496959e-04,3.789499274360210541e-04,4.901256099111325586e-04,1.201567836701571482e-03,1.487223378476018295e-03
4.493541698491237057e-04,1.166486455304671351e-03,6.027906703355813888e-04,1.625087837256387804e-03,3.641038334859268764e-04,1.049299746633582933e-03,4.722089297878148857e-04
3.604762707357908645e-04,8.797075644875081406e-04,2.587305444704044669e-03,2.302331514750561095e-03,2.180008980980369625e-03,3.352478832593259192e-04,1.930215669976494683e-04
7.521037749658924078e-04,5.383820429696426109e-04,8.600960723682634810e-04,7.154397244258673891e-04,1.810837495718715245e-03,2.003143092483781248e-03,7.090153783253370012e-04
2.682849021209950742e-04,4.289045540140709188e-04,3.691595191414564201e-04,1.496943702119499621e-03,6.248918190383994167e-03,1.863425648726239761e-03,4.266080263925982633e-04
2.519231489703881968e-04,1.634480843414963362e-04,8.194121046707176712e-04,8.865698687234238465e-04,1.940747480511578705e-03,3.775944803158666572e-03,3.475895912437531893e-03
2.971011554965718093e-04,2.898804757997705778e-04,4.079801355952545954e-04,1.023509465378817217e-03,1.083508281385299997e-03,2.104499731275569305e-03,1.357332362080572929e-03
2.578021894361164881e-04,1.735119539929401780e-03,1.181911635244223876e-03,1.620590745403737256e-04,1.561365898713237398e-03,1.720418491387255356e-03,1.327646590825903861e-03
4.475344086635498603e-04,2.556237902370751738e-04,1.040198043588256042e-03,9.930623479084571027e-04,1.733049035162068964e-03,6.373649880775503207e-03,8.127061991238164560e-04
1.337038354173340424e-04,6.174931834853588427e-04,1.659034336813478786e-03,2.575281208691201050e-03,3.462343166711051427e-04,5.287203345680444857e-04,6.853893929179669955e-05
1.771401567161084078e-04,1.008729120252577086e-03,4.877904906892984284e-04,7.155822364377370992e-04,1.787215845833653102e-02,3.358723084150500894e-03,1.261151847412080203e-02
1.758939073029715412e-04,2.595700312181443178e-04,8.689702699246548354e-04,1.236746805394614655e-03,2.488871873516728707e-03,3.693629491316670105e-04,7.986529063290595011e-04
4.824784567903126040e-04,6.157286859895795507e-04,3.263557319364990012e-04,6.477196780240561131e-04,1.883163557368049698e-03,8.494295847088786065e-04,1.524713708827289639e-03
7.056286876363952265e-04,9.675135783975071131e-04,1.386516260672838747e-03,1.582200555216791565e-03,2.711747373912092723e-03,5.842154259008445561e-04,4.843668792355076600e-04
2.847346988175076328e-04,5.552840196484152375e-04,1.220130466549355832e-03,9.972485277140196759e-04,2.951801055087549096e-03,4.293551233518991088e-03,6.990779840159460148e-03
2.757160724086356340e-04,3.081038425306503042e-03,1.200588053366287346e-03,5.593779372258203975e-04,1.373617116705076096e-03,1.839992351505419536e-03,2.810157602565047531e-03
3.106940159177722311e-04,2.025163413856744465e-04,8.494903381256708541e-04,3.443555343050231504e-03,8.832284479052401405e-04,1.938023043646081413e-03,9.670229250280490581e-04
5.363149736897026253e-04,1.040250943388303182e-03,1.134383112619651544e-03,2.493304413309751881e-03,2.673667823426350339e-03,6.494942217873688785e-04,1.558955685742764328e-03
1.886900850541671981e-04,4.968554279684326506e-04,2.608526082129808497e-03,7.309120671406076465e-04,2.205789258363865558e-03,1.455687288731339181e-03,1.520260282517970317e-02
3.379733228955330497e-04,8.757951615276586121e-04,6.950176671258806102e-04,1.765959097861138785e-03,7.520477494009965985e-04,9.154919985426055286e-04,2.214889161487349802e-03
4.885204285516851243e-04,7.182117398261962486e-04,9.350078024247537737e-04,1.822834843763859302e-03,5.590550036884346825e-03,2.882409750655665071e-03,1.965136770047012840e-03
3.854184239654765516e-04,3.549888634970290715e-04,3.967136897775336291e-04,1.982392168745474113e-03,2.029851142133896717e-03,7.291181513565464989e-04,8.521004181672695325e-04
3.298286519038766927e-04,6.323088568332327743e-04,4.620719303575029934e-04,3.057640896222054718e-04,3.006519371602163569e-03,7.425841515013800569e-03,2.986238488537682314e-04
4.948751561397564868e-04,1.807724875917683899e-04,9.086614210155340198e-04,2.653152422294705482e-03,5.455773619145037889e-03,3.677290823473970379e-04,2.012597540402087312e-03
7.764648863472553141e-05,7.914990168311426865e-04,1.837675484301085765e-03,7.517917836202711286e-04,1.589859373092189845e-03,8.769123943301992269e-04,3.433232924714277844e-03
4.210367552155895132e-04,6.590999659601806714e-04,7.091780820304160755e-04,8.906541793634892854e-04,2.073426255744593646e-03,1.051047268205464007e-02,8.044685186564799403e-03
2.163169369819462756e-04,8.084964094490817554e-04,7.193598181115841558e-04,9.784198586968946565e-03,3.231576644368593966e-03,1.271290975685004368e-03,2.023255084443047777e-04
1.201169709857060507e-04,1.039870153431239098e-03,6.382203336943253168e-04,1.509777060784462874e-03,8.118583931152721514e-04,5.274469349268171622e-04,6.961868288792609147e-04
3.873713425429046466e-04,6.871496096600272861e-04,5.835753488227166108e-04,8.705808147917890819e-04,1.636552876625039805e-03,2.445484373201016904e-03,1.267002073324047283e-03
5.962212048225323845e-04,6.023470587228256859e-04,1.043132270686068829e-03,2.031578116392408219e-04,1.745322507557678067e-03,1.221133354003095615e-03,2.390828130211697551e-03
