phase,annotated_age,state,batch,pseudotime
G1,4.8,cycling,2,0.18065874229386492
S,6.4,cycling,2,1.0
G1,4.266666667,cycling,2,0.1770306005329204
G0,1.066666667,arrested,2,0.19067690618813654
S,7.2,cycling,2,0.21927953149361434
G2,13.6,cycling,2,0.3209481631700054
G1,0.8,unannotated,2,0.1673975247149975
G1,6.666666667,cycling,2,1.0
G0,1.6,arrested,2,0.1307666511477988
G1,0.533333333,cycling,2,0.20810551783816664
S,4.533333333,cycling,2,0.19348180190950395
G1,1.8666666669999998,cycling,2,0.1667118578248753
G1,5.6,cycling,2,0.18483394449562315
G0,1.066666667,arrested,2,0.11423120926972692
S,5.6,cycling,2,0.2686245174962583
G1,5.6,cycling,2,0.20428187561665911
G1,1.8666666669999998,cycling,2,0.1298542849396597
S,10.66666667,cycling,2,0.30163152592207654
G1,0.26666666699999997,cycling,2,1.0
G1,0.533333333,cycling,2,0.17303707095945606
G1,2.933333333,unannotated,2,0.20029158744997044
G2,12.8,cycling,2,0.29167897387437636
G1,1.066666667,unannotated,2,0.1561129992612265
S,11.2,cycling,2,0.2442582884697579
G2,15.2,cycling,2,0.351496816144671
S,8.8,cycling,2,0.2641015998452676
G0,1.6,arrested,2,0.16731901567004406
G1,4.266666667,cycling,2,0.1951564737365557
S,7.2,cycling,2,0.28704048456507536
S,4.8,cycling,2,0.23336046075196237
G2,14.66666667,cycling,2,0.26821074986789273
G0,2.133333333,arrested,2,0.1194774302858188
G2,17.86666667,cycling,2,0.2686207561240557
G1,2.666666667,unannotated,2,0.17555583107981032
G0,5.8666666670000005,arrested,2,0.22655301734406508
S,5.6,cycling,2,0.27378433733478397
S,7.466666667,cycling,2,0.24556498619917622
G1,4.8,cycling,2,0.16693159687025944
G0,1.6,arrested,2,0.1613809548352146
G0,2.133333333,arrested,2,0.17742051590737218
S,6.1333333329999995,cycling,2,0.24215461147080997
S,5.6,cycling,2,0.22816864063104492
G0,9.066666667,arrested,2,0.19387004995177975
G0,0.8,arrested,2,0.18915778197639568
G1,1.333333333,cycling,2,0.11272517248549985
G1,4.533333333,cycling,2,0.15781591820236557
G0,4.533333333,arrested,2,0.270438639364942
G0,0.0,arrested,2,0.06370390240029411
S,10.13333333,cycling,2,0.2527381975154076
G2,14.4,cycling,2,0.7399545764938181
G0,2.4,arrested,2,0.16598165697123363
S,7.2,cycling,2,0.3112769616435409
G1,0.26666666699999997,cycling,2,0.08830884981141968
G1,10.66666667,unannotated,2,0.20682591938895697
G0,1.066666667,arrested,2,0.14436760447041472
G1,0.0,cycling,2,0.03588279750886198
G0,5.6,arrested,2,0.1923103287980422
G1,0.533333333,cycling,2,0.12496676880493919
G1,0.0,cycling,2,0.14533879171096287
G0,5.333333333,arrested,2,1.0
S,7.2,cycling,2,0.24870013602549762
G1,1.6,unannotated,2,0.16153238678734083
G0,8.8,arrested,2,0.17392716508839004
G2,12.8,cycling,2,0.3134616430629371
S,13.86666667,cycling,2,0.31682463297847696
S,11.73333333,cycling,2,0.29569891090076067
G1,4.533333333,cycling,2,0.20848638253161997
G1,3.733333333,cycling,2,0.20996932700076745
G0,4.0,arrested,2,0.1455011454158627
G0,0.533333333,arrested,2,0.2288638075413408
G0,1.8666666669999998,arrested,2,0.16150709594037008
G2,8.8,cycling,2,0.31166368448019827
G2,16.53333333,cycling,2,0.3044424695490214
G1,2.4,cycling,2,0.17325509839447012
S,6.1333333329999995,cycling,2,0.2619545708804684
S,5.8666666670000005,cycling,2,0.23449812728433259
G0,0.0,arrested,2,0.055601996675057955
G1,2.133333333,cycling,2,0.1981309343188549
G1,0.533333333,cycling,2,0.12842824402749528
S,6.666666667,cycling,2,0.18745382529062668
G1,3.4666666669999997,unannotated,2,0.16928766525584504
G2,12.8,cycling,2,0.32150417386186964
G1,5.8666666670000005,cycling,2,0.20867793303577484
G1,5.066666667,cycling,2,0.18052383943256048
G0,14.93333333,arrested,2,0.27421018421597326
G0,4.0,arrested,2,0.21547341044663032
S,8.266666667,cycling,2,0.24126017174552045
G0,0.533333333,arrested,2,0.2056773115170084
G0,1.333333333,arrested,2,0.16609805308231215
S,9.6,cycling,2,0.22192053123179872
G1,0.0,cycling,2,0.14852280622294464
S,8.266666667,cycling,2,0.26710137753796925
G2,12.8,cycling,2,0.3052364166783901
G1,2.4,cycling,2,0.19274212194967016
G1,1.333333333,cycling,2,0.19274376446489314
G0,0.533333333,arrested,2,0.1639901467938294
G2,11.73333333,cycling,2,0.31007476882641455
G1,0.0,cycling,2,0.0
G0,1.8666666669999998,arrested,2,0.15983741997551157
G2,15.46666667,cycling,2,0.6794845637430378
G1,8.0,unannotated,2,0.13131155716438206
G2,20.53333333,cycling,2,0.4051998894175479
S,5.066666667,cycling,2,0.19307355210430371
G1,3.733333333,cycling,2,0.2328124186124555
S,10.4,cycling,2,0.2789493730941361
G1,4.533333333,unannotated,2,0.20763300446909422
G1,2.933333333,cycling,2,0.17374720461918355
G1,3.733333333,cycling,2,0.18118021024958375
G1,1.333333333,cycling,2,0.20696508204015207
G0,3.4666666669999997,arrested,2,0.1988392232098309
S,6.933333332999999,cycling,2,0.2173297195871767
S,5.066666667,unannotated,2,0.21224445739069345
S,4.533333333,unannotated,2,0.20357217425278662
G2,18.93333333,cycling,2,0.3588011969163126
G0,8.0,arrested,2,0.22453950965119274
S,6.666666667,cycling,2,0.19687418795458025
S,13.86666667,cycling,2,0.2836920615372324
S,6.933333332999999,cycling,2,0.2571187362003752
G1,0.533333333,unannotated,2,0.13028880578708357
S,8.266666667,cycling,2,0.18871631012437665
G2,14.4,cycling,2,0.6096063587348924
G0,0.533333333,arrested,2,0.1731197055262801
G1,1.066666667,cycling,2,0.1478536588467257
G1,5.066666667,cycling,2,0.1692052284358415
G1,1.8666666669999998,unannotated,2,0.12895847913866307
G1,3.733333333,cycling,2,0.1727794026480393
G0,1.6,arrested,2,0.19793512663128926
G0,21.06666667,arrested,2,0.20426494247747365
S,4.533333333,cycling,2,1.0
S,7.2,cycling,2,0.29307567168451054
G0,3.733333333,arrested,2,0.20975753011195156
S,14.13333333,cycling,2,0.2707521227501142
S,12.53333333,cycling,2,0.2665549867512847
G1,1.8666666669999998,cycling,2,0.15648649678071824
G1,1.6,cycling,2,0.19104539662864956
G1,4.266666667,cycling,2,0.20319669203942345
S,5.8666666670000005,cycling,2,0.2633169462456967
G1,1.6,cycling,2,0.12771117557613715
G1,3.2,cycling,2,0.17586171204765066
G1,6.1333333329999995,cycling,2,0.17632189150277536
G1,4.0,cycling,2,0.17746014573065377
G1,3.4666666669999997,cycling,2,0.20822649585357428
S,17.06666667,unannotated,2,0.2921947974755324
G1,4.266666667,cycling,2,1.0
G0,1.6,arrested,2,0.17889990023649466
G0,2.4,arrested,2,0.2869087274748111
S,7.2,cycling,2,0.22016509670538098
G1,5.6,cycling,2,0.18810091548507718
S,5.8666666670000005,cycling,2,0.24536027203106647
G2,14.93333333,cycling,2,0.46994008593112346
G1,4.0,cycling,2,0.17470061839714426
G1,4.0,cycling,2,0.1656932407894528
G2,19.46666667,cycling,2,0.46951972256662095
G1,1.333333333,unannotated,2,0.19543033076812555
S,9.333333332999999,cycling,2,0.2730272076976861
G1,4.0,cycling,2,0.1836661854011271
G1,1.8666666669999998,cycling,2,0.1341562155710734
G0,19.2,arrested,2,0.20529153534388014
G1,2.4,cycling,2,0.1709228705056946
G1,3.4666666669999997,cycling,2,0.14512393797419865
G1,4.0,cycling,2,0.16776468173222747
S,7.733333332999999,cycling,2,0.261851316062554
G2,18.4,cycling,2,0.2771629422147476
S,5.6,cycling,2,0.22515130280532406
S,10.4,cycling,2,0.28472106286006743
S,9.333333332999999,cycling,2,0.185416176759869
G0,1.333333333,arrested,2,0.1622859660936109
S,4.266666667,cycling,2,0.20313851288861087
G0,19.73333333,arrested,2,0.20361532266636023
G1,3.733333333,unannotated,2,0.1959211182709445
G0,4.266666667,arrested,2,0.18522285687024118
G1,1.333333333,cycling,2,0.1365406462136785
G1,1.8666666669999998,cycling,2,0.1436734446878189
G1,1.8666666669999998,cycling,2,0.14931032526455232
G1,3.4666666669999997,cycling,2,0.18448212741816575
G1,1.066666667,cycling,2,0.1517372459112949
G1,1.066666667,cycling,2,0.08291132107754773
G1,6.1333333329999995,cycling,2,0.19123626146143427
G1,4.0,cycling,2,0.21270642129403988
S,12.26666667,cycling,2,0.21049196685331337
G1,3.4666666669999997,cycling,2,0.1879643363635451
S,6.933333332999999,cycling,2,0.2214402916993428
G0,3.4666666669999997,arrested,2,0.15932348405308808
S,15.46666667,cycling,2,0.26418751769145443
G0,3.4666666669999997,arrested,2,0.16620865710332786
G0,8.0,arrested,2,0.18377230428527022
S,5.8666666670000005,cycling,2,0.19515452920240572
G1,1.333333333,cycling,2,0.17375417662480575
G1,0.26666666699999997,cycling,2,0.13874070021630702
G1,5.6,cycling,2,0.16149875097741506
G1,3.4666666669999997,cycling,2,0.12271063659046892
G2,16.8,cycling,2,0.32690445110262234
S,7.466666667,cycling,2,0.2599836943538108
G1,3.4666666669999997,cycling,2,0.16210385328530214
G1,0.26666666699999997,cycling,2,0.12013369117411257
G2,15.73333333,cycling,2,0.3272428706578875
G1,2.933333333,cycling,2,0.2294806508332023
G1,4.266666667,cycling,2,0.17395559456618123
S,6.666666667,cycling,2,0.21863293695034144
G2,21.86666667,cycling,2,0.3625852834540277
S,6.4,cycling,2,0.19261868163096257
S,7.2,cycling,2,0.24429377137318367
G0,12.8,arrested,2,0.2244587991382953
S,7.733333332999999,cycling,2,0.2533772141389728
G1,3.2,cycling,2,0.28424474971794167
S,7.733333332999999,cycling,2,0.28032033864547445
S,7.2,cycling,2,0.2015410990150533
S,7.733333332999999,cycling,2,0.3052745291174575
G2,14.93333333,cycling,2,0.36076939312084316
G1,1.066666667,cycling,2,0.16703859664827814
G1,5.066666667,cycling,2,0.1950498346114244
G0,1.8666666669999998,arrested,2,0.1466510911793382
G1,0.26666666699999997,cycling,2,0.10185749773642598
G0,1.333333333,arrested,2,0.192261693048664
S,7.733333332999999,cycling,2,0.22380489262873912
G1,3.4666666669999997,cycling,2,0.14949922111657205
S,6.666666667,cycling,2,0.26429205629184455
G1,8.266666667,cycling,2,0.23240396497859397
S,7.2,cycling,2,0.2318278741816086
S,13.6,cycling,2,0.28401433325947345
G1,1.6,cycling,2,0.1690982761734149
G0,3.2,arrested,2,0.17773119855207575
S,10.66666667,cycling,2,0.28658560074863154
G1,3.733333333,cycling,2,0.19366615978028695
G1,3.2,cycling,2,0.16524462543219623
S,13.86666667,cycling,2,0.2973064745395806
S,15.2,cycling,2,0.2613739504032082
G1,2.933333333,cycling,2,0.17728589252893376
S,8.266666667,cycling,2,0.21492991825074292
G0,1.8666666669999998,arrested,2,0.17639951992523417
G2,11.2,cycling,2,0.2908466394857528
G0,1.333333333,arrested,2,0.1605411838354007
G2,12.0,cycling,2,0.3257450789110887
G1,2.4,cycling,2,0.15316125708406722
G0,2.133333333,arrested,2,0.1902672590331582
G0,3.4666666669999997,arrested,2,0.2196527699964915
G1,3.733333333,cycling,2,0.21244339343856508
G1,1.066666667,cycling,2,0.1562476869880822
G0,2.133333333,arrested,2,0.19597006516307477
G1,4.266666667,unannotated,2,0.19697944227034664
S,12.8,cycling,2,0.33684882829097446
G1,3.4666666669999997,cycling,2,0.16583712406889176
G1,7.2,cycling,2,0.2009308500625067
G1,5.8666666670000005,cycling,2,0.1937497902264558
G1,5.8666666670000005,cycling,2,0.19181862328373944
S,12.53333333,cycling,2,0.28058396323010515
G2,13.86666667,cycling,2,0.3948612738642378
G1,2.666666667,cycling,2,0.1362712765604719
G1,3.2,unannotated,2,0.17074167530865267
G1,5.066666667,unannotated,2,0.19544288543819144
G1,3.733333333,cycling,2,0.1967397943845968
G0,2.4,arrested,2,0.18104151351196932
S,10.13333333,cycling,2,0.2680542315930007
G1,2.933333333,cycling,2,0.16653310364750787
G1,4.0,cycling,2,0.15858599136312443
G2,15.73333333,cycling,2,0.28994967900797397
G1,0.26666666699999997,cycling,2,0.11176330199526333
G1,3.733333333,cycling,2,0.19037497078984744
G0,4.533333333,arrested,2,0.19790097860769232
G1,2.666666667,cycling,2,0.1685114421916815
G1,3.4666666669999997,cycling,2,0.15443434849112467
S,5.6,cycling,2,0.21318118895481514
G1,0.26666666699999997,cycling,2,0.1092499436223752
G2,17.33333333,cycling,2,0.3764623800320358
S,6.1333333329999995,cycling,2,0.2337470569782464
G1,4.8,cycling,2,0.1895577248691517
G1,0.26666666699999997,unannotated,2,0.1200276048106834
S,13.6,cycling,2,0.2921729459682929
S,5.8666666670000005,cycling,2,0.25246381280688396
S,6.1333333329999995,cycling,2,0.2335363547406382
G1,0.8,cycling,2,0.15763344447461763
G1,5.8666666670000005,unannotated,2,0.18995173994202555
G1,6.666666667,cycling,2,0.19583032648242935
G1,2.666666667,cycling,2,0.17906128867771115
G1,2.4,cycling,2,0.20235624224123727
G1,4.266666667,cycling,2,0.18400713389393655
S,6.666666667,cycling,2,0.20564001636314222
S,12.26666667,cycling,2,0.2459775390935754
G1,0.8,cycling,2,0.15038601394083917
S,14.13333333,cycling,2,0.24460032402543874
G1,3.4666666669999997,cycling,2,0.26051879804788236
G0,3.4666666669999997,arrested,2,0.20418888812114752
G1,4.8,cycling,2,0.18722374837420921
S,11.46666667,cycling,2,0.3056725017482808
G1,3.733333333,cycling,2,0.15024188286269938
S,12.26666667,cycling,2,0.27873913374006837
G0,5.066666667,arrested,2,0.1944564877766932
G1,2.666666667,cycling,2,0.1908155256967495
G1,0.8,unannotated,2,0.12623495345660043
G0,1.333333333,arrested,2,0.16298384163068316
G0,1.333333333,arrested,2,0.15295487996236767
G0,6.1333333329999995,arrested,2,0.23772691322830147
G1,4.266666667,cycling,2,0.16591163533272651
S,6.4,cycling,2,0.3710924105050008
S,11.46666667,cycling,2,0.29105831317774233
G1,3.733333333,cycling,2,0.21633031830531682
S,6.666666667,cycling,2,0.2193704156623779
G0,19.73333333,arrested,2,0.2128467018476531
G1,5.066666667,cycling,2,0.17813951839538258
S,7.466666667,cycling,2,0.2301629874922327
G1,5.333333333,cycling,2,0.20775731031530964
G1,2.666666667,cycling,2,0.15477261362438696
G0,5.066666667,arrested,2,0.1957630924009429
G2,13.86666667,cycling,2,0.2826416993181433
G1,2.933333333,cycling,2,0.21289256937418935
G1,3.4666666669999997,cycling,2,0.18149024688424484
G1,2.666666667,unannotated,2,0.21036927221040908
G1,4.0,cycling,2,0.1761672376184306
G2,12.0,cycling,2,0.3731862925886638
G0,2.4,arrested,2,0.16409785265996768
G2,12.8,cycling,2,0.3833781467703807
S,7.733333332999999,cycling,2,0.26730413615637055
S,11.2,cycling,2,0.2683022591735068
S,6.933333332999999,cycling,2,0.24074631736551047
G1,7.2,cycling,2,0.19863469905272835
G2,12.8,cycling,2,0.32141073150673943
G2,11.73333333,cycling,2,0.2672945348490516
S,7.2,cycling,2,0.2237193595497052
G0,4.266666667,arrested,2,0.19147897656828938
G2,14.93333333,cycling,2,0.3716424316440418
S,8.0,cycling,2,0.23960949727245934
G1,4.0,cycling,2,0.20129087960570224
G2,14.93333333,cycling,2,0.5608809095341544
G1,1.066666667,unannotated,2,0.14611110118806778
G1,5.333333333,cycling,2,0.15235223448118201
G2,18.93333333,cycling,2,0.32411431442226685
S,6.933333332999999,cycling,2,0.26735722529078737
G1,5.6,cycling,2,0.20690554348067003
S,7.733333332999999,cycling,2,0.29000628912113613
S,11.73333333,cycling,2,0.24341448999584045
G1,2.666666667,cycling,2,0.18298527072096724
G1,3.733333333,cycling,2,0.19243827745248113
S,6.1333333329999995,cycling,2,0.23685211595786013
G1,7.466666667,cycling,2,0.12275738652992073
G0,2.933333333,arrested,2,0.20206422754593542
S,13.06666667,cycling,2,0.28795869645679445
S,5.6,cycling,2,0.22610257677469275
S,6.666666667,cycling,2,0.22998947886034735
G1,2.4,cycling,2,0.1628311511815982
G1,2.666666667,cycling,2,0.1771569613436447
G1,4.533333333,cycling,2,0.19975081868227632
S,5.8666666670000005,cycling,2,0.21062786479715676
S,6.666666667,cycling,2,0.2133756805314541
S,7.2,cycling,2,0.24477230975530376
G1,1.066666667,cycling,2,0.1418222527000228
G2,13.86666667,cycling,2,0.2871404122698613
G1,4.533333333,cycling,2,0.20747245631877428
S,9.6,cycling,2,0.26178584893899026
G1,2.4,cycling,2,0.2735202106117335
G0,4.0,arrested,2,0.18745459041522453
S,7.733333332999999,cycling,2,0.2893066124139099
G0,0.8,arrested,2,0.13609922483627648
G1,0.0,cycling,2,0.20508190254989725
S,10.93333333,cycling,2,0.2645325403650515
G1,4.266666667,unannotated,2,0.19441534064228966
S,6.1333333329999995,cycling,2,0.2302910206468459
S,7.466666667,cycling,2,0.3140656898639025
G1,4.533333333,unannotated,2,0.18980377471337015
G1,0.0,cycling,2,0.21985786219237402
G1,4.533333333,cycling,2,0.20875152618110016
S,6.1333333329999995,cycling,2,0.22642380752890173
G1,1.6,cycling,2,0.15799324606577292
S,7.733333332999999,cycling,2,0.2421022537999881
G0,2.666666667,arrested,2,0.145845079654451
G1,5.6,cycling,2,0.21301331806020535
G1,2.666666667,cycling,2,0.1771421845655665
