N,d,r,scan_type,counts_path,amplitudes_path,matched_keys,total_shots_subset,weighted_mean_prob,mean_log_prob,fxeb,analytic_se,bootstrap_mean,bootstrap_se,ci95_low,ci95_high,uniform_baseline,ideal_subset_mean_fxeb,max_prob,min_prob
40,10,16,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r16_XEB_amplitudes.json,20,20,1.110561745758003e-12,-27.99437071324117,0.22107555282413816,0.2186874576939441,0.21855387810920335,0.20902705776900157,-0.19389775744870094,0.6280147090186764,0.0,0.22107555282413816,3.145479510674133e-12,8.271987982852567e-14
40,10,17,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r17_XEB_amplitudes.json,20,20,1.663296479492867e-12,-27.49869942580066,0.8288138196412924,0.2868790647751124,0.8241136208455618,0.28932716774191053,0.2907492208954747,1.3876572644691303,0.0,0.8288138196412924,4.0116908368211924e-12,5.0310995928026117e-14
40,10,18,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r18_XEB_amplitudes.json,20,20,1.2294431836095619e-12,-27.882543472840705,0.351787076068657,0.2652057668717509,0.35661204320245476,0.25776836463974145,-0.11165438885101416,0.8861361172439768,0.0,0.351787076068657,4.0004299205130784e-12,4.50513538463954e-14
40,10,19,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r19_XEB_amplitudes.json,20,20,1.4772011046821044e-12,-27.724964530659378,0.624199791161526,0.3790833749057252,0.6324741046210525,0.3701665863161238,-0.03101269618100857,1.3870357812617589,0.0,0.624199791161526,5.182823117463935e-12,1.5419494263001305e-13
40,10,20,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r20_XEB_amplitudes.json,20,20,1.5163305784563364e-12,-27.659003273708016,0.6672231025650501,0.2932368656416068,0.6693827296563045,0.2856691423700856,0.12584919552339477,1.2640204747311887,0.0,0.6672231025650501,4.029243469924617e-12,3.20832850951528e-14
40,10,21,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r21_XEB_amplitudes.json,20,20,1.3781872539348247e-12,-27.893106856494796,0.5153329109540146,0.3516230261808097,0.50987180046882,0.33919766274959273,-0.10218617849884916,1.2228202390712635,0.0,0.5153329109540146,4.366777836123038e-12,6.97186587584696e-14
40,10,22,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_amplitudes.json,20,20,1.4374185915019436e-12,-27.56645568784906,0.5804584553377872,0.29133717974827955,0.5811298491767602,0.28536599185247674,0.07285469191717538,1.1682624770601815,0.0,0.5804584553377872,5.123012976032066e-12,2.829036136587803e-13
40,10,23,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_amplitudes.json,20,20,1.1188431703941662e-12,-27.872922070129086,0.2301810755061502,0.20332700327088166,0.23280801961358527,0.20065460668883922,-0.15015577834917956,0.6305771359822779,0.0,0.2301810755061502,3.252899214339196e-12,7.121162259972886e-14
40,10,24,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_amplitudes.json,20,20,1.286979600496914e-12,-28.18667317474126,0.4150490354568681,0.30048366433043705,0.40539194468227313,0.2908004175986647,-0.12674456701189477,1.0258248776226333,0.0,0.4150490354568681,4.867334324985045e-12,6.77286789787853e-16
40,10,25,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_amplitudes.json,20,20,1.2318103898783486e-12,-27.768532135315176,0.3543898468865323,0.264636287632381,0.368356367505846,0.25546822106401273,-0.08008562872348579,0.9075510652915232,0.0,0.3543898468865323,4.386854655170573e-12,2.4716590930673777e-13
40,10,26,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_amplitudes.json,20,20,1.5247963287326081e-12,-27.951702299543022,0.6765312934316587,0.3761803633461027,0.6704617652697217,0.3711765021243769,0.014094073615308109,1.435584885675443,0.0,0.6765312934316587,5.812952216045291e-12,3.0699430943919484e-16
40,10,27,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_amplitudes.json,20,20,1.0196940281051548e-12,-28.412697909404006,0.12116544067536505,0.2621871134203531,0.12052864124862875,0.2573719412817129,-0.37297881976475944,0.6272698988575788,0.0,0.12116544067536505,3.1121283660381753e-12,1.9849811155003454e-14
40,10,28,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_amplitudes.json,20,20,1.1920437750443224e-12,-27.871069747764768,0.3106659914792309,0.21633626252668464,0.3158841350163797,0.21159260114390155,-0.08879958811653275,0.7396194878167044,0.0,0.3106659914792309,2.783482449944257e-12,6.025888999928846e-14
40,10,29,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_amplitudes.json,20,20,1.0575622539576857e-12,-28.254032404627615,0.1628019953234705,0.3466168392541568,0.15880372218797942,0.3450148313954926,-0.3662232318047599,0.9407286657648641,0.0,0.1628019953234705,6.516668932111793e-12,7.496130690426519e-15
40,10,30,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_amplitudes.json,20,20,1.350141216581026e-12,-27.94568040966853,0.4844959667704729,0.3110513313100376,0.4868603922164935,0.3056906011818944,-0.07198954898811047,1.1132843803718744,0.0,0.4844959667704729,3.9276435453386576e-12,2.6923083132349407e-14
40,10,31,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_amplitudes.json,20,20,1.0628274188013572e-12,-28.0603807059665,0.16859110529124477,0.20524485710302146,0.16065545959880667,0.19650302506051767,-0.2081304473408019,0.5423586732478777,0.0,0.16859110529124477,3.0763069976007793e-12,1.4831608707155375e-14
40,10,32,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_amplitudes.json,20,20,1.2403182577659613e-12,-27.957769864904066,0.3637443465565444,0.25485633504342603,0.3625525123429372,0.24331688289573447,-0.10425376173759537,0.8432876360428427,0.0,0.3637443465565444,3.687077077964813e-12,7.286399413974656e-15
40,10,33,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_amplitudes.json,20,20,1.5805621222349914e-12,-27.330355190919242,0.7378464318196845,0.19223903022613065,0.737625868155749,0.18346381907436268,0.3975680829329522,1.1039886448570486,0.0,0.7378464318196845,3.081248693251016e-12,3.017856335179853e-13
40,10,34,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_amplitudes.json,20,20,1.5281242827450914e-12,-27.524066375256375,0.6801904175650879,0.3185820470145141,0.685367721925418,0.3100824712848988,0.12314253463952189,1.3555167618103252,0.0,0.6801904175650879,5.527178198770306e-12,1.72791450499939e-13
40,10,35,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_amplitudes.json,20,20,1.3589160986292299e-12,-27.912393545621647,0.4941440516148359,0.32856497984808963,0.49429743338478754,0.3123661725919716,-0.07727825060585401,1.16566343108081,0.0,0.4941440516148359,4.388689953429569e-12,3.1097512260710295e-14
40,10,36,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_amplitudes.json,20,20,1.6338530687721965e-12,-27.65708862483779,0.7964404471925306,0.29044534834019897,0.8055512408686553,0.2821330139697374,0.25560440155093034,1.3720095081083523,0.0,0.7964404471925306,3.683293196976699e-12,4.066749456371893e-15
40,10,37,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_amplitudes.json,20,20,1.1979219838766667e-12,-28.079710589791603,0.3171291504408891,0.3024672855461186,0.3205029817721116,0.29570816989507853,-0.19366599826453448,0.947277619388474,0.0,0.3171291504408891,5.290741203363071e-12,2.5856210262405878e-14
40,10,38,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_amplitudes.json,20,20,1.225836628365564e-12,-27.921253959113113,0.34782162664166494,0.2997564213802852,0.3450331528642217,0.29932441845540547,-0.19652296443301498,0.9535816099605443,0.0,0.34782162664166494,4.8738949351582105e-12,8.4590501937954e-14
40,10,39,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_amplitudes.json,20,20,2.434724236109075e-12,-26.99653160307677,1.6770076080299674,0.40331773254425757,1.6967042894100675,0.3994410936028334,0.948325677842584,2.5189802065579077,0.0,1.6770076080299674,7.06102184709953e-12,3.013704409650245e-13
40,10,40,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_amplitudes.json,20,20,2.1649556223044526e-12,-27.285830321217823,1.3803938803427718,0.47201613400053677,1.398554358338815,0.45291855134492626,0.5716315754420604,2.3139926580439045,0.0,1.3803938803427718,6.503996086956844e-12,1.9482582341848388e-13
40,10,41,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_amplitudes.json,20,20,9.195946708780956e-13,-28.582119009409418,0.011105033471309866,0.2766197606830528,0.0071087157968056395,0.2732208825079063,-0.4768934540372326,0.5831973926471878,0.0,0.011105033471309866,4.0078443310201644e-12,6.249978115397943e-15
40,10,42,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_amplitudes.json,20,20,1.0416158393837025e-12,-27.946997243528834,0.14526872707803928,0.22702825972611942,0.1490530158357009,0.2202412874874089,-0.2562765165194951,0.6001279452787118,0.0,0.14526872707803928,3.5450596647536334e-12,1.788708857798826e-13
40,10,43,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_amplitudes.json,20,20,1.6830866251741855e-12,-27.42876263881731,0.850573314933283,0.3682211101658605,0.8507979448841035,0.36236914152278,0.20774566518057674,1.5812227760901336,0.0,0.850573314933283,5.352269598247102e-12,3.241386329040817e-13
40,10,44,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_amplitudes.json,20,20,1.442685274274632e-12,-27.726874927315276,0.5862492342861656,0.31088420386429166,0.5916029527056161,0.30918524280925597,0.048324791333042974,1.2369697085036782,0.0,0.5862492342861656,4.7262819053620685e-12,6.335425122917135e-14
40,10,45,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_amplitudes.json,20,20,1.0942149014420249e-12,-28.171544362514606,0.20310200742127615,0.2502746123580466,0.2049421386884115,0.2523472779043351,-0.2499601211629,0.7198121132648071,0.0,0.20310200742127615,3.844429426840344e-12,8.757453412536726e-15
40,10,46,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_amplitudes.json,20,20,8.461396863245859e-13,-28.652137694929337,-0.06965957616338048,0.21629769187120726,-0.07534415094554088,0.20505370249758548,-0.4352842231560037,0.35981843274234265,0.0,-0.06965957616338048,3.4551789881561183e-12,3.0776779483162734e-15
40,10,47,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_amplitudes.json,20,20,1.1755856773701961e-12,-28.10778654667133,0.29257012171545593,0.20513532274137705,0.29658249864196135,0.2015416046182942,-0.0891589074041989,0.7042888704737351,0.0,0.29257012171545593,2.8254764795412415e-12,2.774883454639692e-15
40,10,48,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_amplitudes.json,20,20,1.4515032133248552e-12,-27.389392666353388,0.5959446608049062,0.19955892694571795,0.5969629789413545,0.19017077847563313,0.23915765610116882,0.9787555747788078,0.0,0.5959446608049062,3.263987118648476e-12,6.396316403087846e-13
40,10,49,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_amplitudes.json,20,20,1.5855102365813868e-12,-27.520423669948183,0.7432869410791114,0.2716587835798679,0.7401577688200714,0.27072547963403853,0.22523672197828062,1.2611620595098094,0.0,0.7432869410791114,3.5642617164859497e-12,1.3353250515303388e-13
40,10,50,depth_scan,data/results/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_amplitudes.json,20,20,1.089771877788572e-12,-28.000974645726853,0.19821685125182098,0.210078139064487,0.2027751988301102,0.207766815979695,-0.19131925697080163,0.6228064936147732,0.0,0.19821685125182098,3.025685709541771e-12,3.6704564506985584e-14
40,12,1,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r1_XEB_amplitudes.json,20,20,1.1350958652080115e-12,-27.814576760509983,0.24805110243666784,0.2015353657522907,0.24942286246183426,0.19644875426785527,-0.1124293312740744,0.6332308914148227,0.0,0.24805110243666784,2.6508609119594754e-12,9.697751738833354e-14
40,12,2,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r2_XEB_amplitudes.json,20,20,1.1395014804209784e-12,-28.02005372323682,0.25289512759083177,0.23222231489950063,0.26338416097837786,0.23224069933282748,-0.15853586450683527,0.7291695045729286,0.0,0.25289512759083177,3.2229156848765314e-12,4.4705830147294795e-14
40,12,3,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r3_XEB_amplitudes.json,20,20,1.2734290737277324e-12,-28.106186562060838,0.400150073711663,0.4091645660699488,0.40517780751214705,0.40268848085533193,-0.26337998545907265,1.2830753080706911,0.0,0.400150073711663,7.402834760380713e-12,3.344902155023335e-14
40,12,4,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r4_XEB_amplitudes.json,20,20,1.2866511996273833e-12,-27.880739448853053,0.4146879548822473,0.2643967845279647,0.41285522310793304,0.2595913489730538,-0.07695408684374905,0.9528951689001411,0.0,0.4146879548822473,3.8371625542194055e-12,3.101206824819154e-14
40,12,5,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r5_XEB_amplitudes.json,20,20,1.1729197457914029e-12,-28.055390009764444,0.2896388989457175,0.28700296555828425,0.28998247741751415,0.27820756084212517,-0.20759756415097225,0.8457057914190125,0.0,0.2896388989457175,4.550987918989339e-12,5.573808967826913e-14
40,12,6,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r6_XEB_amplitudes.json,20,20,1.4138506276597213e-12,-27.483242650017367,0.5545452050502595,0.22472485725972619,0.5539330682237611,0.21458472102236917,0.16875984792777174,0.996871119350283,0.0,0.5545452050502595,4.038234171340195e-12,3.376594611618721e-13
40,12,7,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r7_XEB_amplitudes.json,20,20,8.765231619899453e-13,-28.24605669238367,-0.03625259137706871,0.18632648729821133,-0.04167904809138436,0.1786491532313895,-0.35466040237641183,0.32255486452018856,0.0,-0.03625259137706871,2.7809520171235048e-12,9.615580687362852e-15
40,12,8,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r8_XEB_amplitudes.json,20,20,1.2805995497729348e-12,-27.78414510526889,0.4080340955000523,0.23788307220727395,0.4110684543072605,0.2346268956663587,-0.024717846502779875,0.89322176022225,0.0,0.4080340955000523,3.519359954235746e-12,5.6640057545908516e-14
40,12,9,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r9_XEB_amplitudes.json,20,20,1.5771149184375852e-12,-27.672564307043537,0.7340561911611228,0.3238933947137902,0.7439108079921238,0.31791154628809437,0.1570358728314406,1.3732955158138385,0.0,0.7340561911611228,4.301513037447177e-12,6.67564110313742e-14
40,12,10,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r10_XEB_amplitudes.json,20,20,1.189088009503013e-12,-27.756070294729362,0.30741609289758154,0.2253538653743653,0.30117070272729446,0.2161174463862918,-0.08311182024362357,0.7410648887804681,0.0,0.30741609289758154,3.321775931901025e-12,1.9795338480265244e-13
40,12,11,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r11_XEB_amplitudes.json,20,20,1.3847620210563397e-12,-27.80475357302896,0.5225619438540396,0.2938715088067524,0.5200765070015885,0.29354209642653895,-0.048661615709657276,1.1124775560810336,0.0,0.5225619438540396,3.684927390347055e-12,5.347321128652396e-14
40,12,12,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r12_XEB_amplitudes.json,20,20,8.200957285770108e-13,-28.506797652068656,-0.09829521054014623,0.19500759796030606,-0.09432294956572457,0.1974832682505889,-0.4444923909325646,0.32897789142504213,0.0,-0.09829521054014623,3.008304577819421e-12,3.385140351296418e-14
40,12,13,depth_scan,data/results/N40_verification/N40_d12_XEB/N40_d12_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r13_XEB_amplitudes.json,20,20,1.6259848298291138e-12,-27.568463838960593,0.7877892269844913,0.3125464829991731,0.7961284978401839,0.29715449084215295,0.25164148622524546,1.4289932124775626,0.0,0.7877892269844913,4.598689605263499e-12,4.48953638647344e-14
