N,d,r,counts_path,ideal_path,ideal_bitstring,subset_shots,success_count,mb_success_rate,mb_success_se
40,14,28,data/results/N40_verification/N40_d14_MB/N40_d14_r28_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r28_MB_ideal_bitstring.json,0110001111010010011101110010001001001111,20,6,0.3,0.10246950765959598
40,14,29,data/results/N40_verification/N40_d14_MB/N40_d14_r29_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r29_MB_ideal_bitstring.json,1101100000100101000000010101101101011100,20,5,0.25,0.09682458365518543
40,14,2,data/results/N40_verification/N40_d14_MB/N40_d14_r2_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r2_MB_ideal_bitstring.json,0110111100111111111001100011101011101110,20,7,0.35,0.1066536450385077
40,14,30,data/results/N40_verification/N40_d14_MB/N40_d14_r30_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r30_MB_ideal_bitstring.json,1100100010111110000010110011111101000101,20,8,0.4,0.10954451150103323
40,14,31,data/results/N40_verification/N40_d14_MB/N40_d14_r31_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r31_MB_ideal_bitstring.json,1110110010010001011111100111110001100101,20,6,0.3,0.10246950765959598
40,14,32,data/results/N40_verification/N40_d14_MB/N40_d14_r32_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r32_MB_ideal_bitstring.json,1111110101101000001101010010010111101110,20,10,0.5,0.11180339887498948
40,14,33,data/results/N40_verification/N40_d14_MB/N40_d14_r33_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r33_MB_ideal_bitstring.json,0000011001011000000101100110001101000001,20,6,0.3,0.10246950765959598
40,14,34,data/results/N40_verification/N40_d14_MB/N40_d14_r34_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r34_MB_ideal_bitstring.json,1110111100000110110010000011100111001000,20,11,0.55,0.11124297730643495
40,14,35,data/results/N40_verification/N40_d14_MB/N40_d14_r35_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r35_MB_ideal_bitstring.json,1111000111100010011000110010100010110010,20,5,0.25,0.09682458365518543
40,14,36,data/results/N40_verification/N40_d14_MB/N40_d14_r36_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r36_MB_ideal_bitstring.json,1010110100011101000110011100110100010010,20,10,0.5,0.11180339887498948
40,14,37,data/results/N40_verification/N40_d14_MB/N40_d14_r37_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r37_MB_ideal_bitstring.json,1111001000101000101111111010001100111010,20,8,0.4,0.10954451150103323
40,14,38,data/results/N40_verification/N40_d14_MB/N40_d14_r38_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r38_MB_ideal_bitstring.json,1011010001001100011000000111000001110010,20,3,0.15,0.07984359711335656
40,14,39,data/results/N40_verification/N40_d14_MB/N40_d14_r39_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r39_MB_ideal_bitstring.json,1111100000000010111011010010011100111011,20,9,0.45,0.11124297730643495
40,14,3,data/results/N40_verification/N40_d14_MB/N40_d14_r3_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r3_MB_ideal_bitstring.json,0111100011100001010000111101000110000100,20,13,0.65,0.1066536450385077
40,14,40,data/results/N40_verification/N40_d14_MB/N40_d14_r40_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r40_MB_ideal_bitstring.json,1111110001111010100011100000000100101101,20,9,0.45,0.11124297730643495
40,14,41,data/results/N40_verification/N40_d14_MB/N40_d14_r41_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r41_MB_ideal_bitstring.json,1111010101000110011001111111000101000110,20,10,0.5,0.11180339887498948
40,14,42,data/results/N40_verification/N40_d14_MB/N40_d14_r42_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r42_MB_ideal_bitstring.json,0000100100111111111100000111111101000000,20,3,0.15,0.07984359711335656
40,14,43,data/results/N40_verification/N40_d14_MB/N40_d14_r43_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r43_MB_ideal_bitstring.json,1000111000110101111001000101011101101011,20,9,0.45,0.11124297730643495
40,14,44,data/results/N40_verification/N40_d14_MB/N40_d14_r44_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r44_MB_ideal_bitstring.json,0111101100101110100101001000110010110010,20,6,0.3,0.10246950765959598
40,14,45,data/results/N40_verification/N40_d14_MB/N40_d14_r45_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r45_MB_ideal_bitstring.json,0101101001010000000111001010010101110111,20,7,0.35,0.1066536450385077
40,14,46,data/results/N40_verification/N40_d14_MB/N40_d14_r46_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r46_MB_ideal_bitstring.json,1001101101101100100100100100100001000001,20,10,0.5,0.11180339887498948
40,14,47,data/results/N40_verification/N40_d14_MB/N40_d14_r47_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r47_MB_ideal_bitstring.json,1110110001010010110110001001111001001110,20,5,0.25,0.09682458365518543
40,14,48,data/results/N40_verification/N40_d14_MB/N40_d14_r48_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r48_MB_ideal_bitstring.json,1110101100001000010100010010000111100101,20,8,0.4,0.10954451150103323
40,14,49,data/results/N40_verification/N40_d14_MB/N40_d14_r49_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r49_MB_ideal_bitstring.json,1100010010001001010100101111001000100001,20,7,0.35,0.1066536450385077
40,14,4,data/results/N40_verification/N40_d14_MB/N40_d14_r4_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r4_MB_ideal_bitstring.json,1001001011100100001010010010010100010011,20,4,0.2,0.0894427190999916
40,14,50,data/results/N40_verification/N40_d14_MB/N40_d14_r50_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r50_MB_ideal_bitstring.json,0101101110111011110011011000111100110001,20,8,0.4,0.10954451150103323
40,14,5,data/results/N40_verification/N40_d14_MB/N40_d14_r5_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r5_MB_ideal_bitstring.json,1111110101001011001001001000001011010101,20,8,0.4,0.10954451150103323
40,14,6,data/results/N40_verification/N40_d14_MB/N40_d14_r6_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r6_MB_ideal_bitstring.json,1100110000001100111110111011001110001110,20,4,0.2,0.0894427190999916
40,14,7,data/results/N40_verification/N40_d14_MB/N40_d14_r7_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r7_MB_ideal_bitstring.json,1011000001001111111100000010010101011111,20,9,0.45,0.11124297730643495
40,14,8,data/results/N40_verification/N40_d14_MB/N40_d14_r8_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r8_MB_ideal_bitstring.json,0010101111100010101001111111101110010010,20,10,0.5,0.11180339887498948
40,14,9,data/results/N40_verification/N40_d14_MB/N40_d14_r9_MB_counts.json,data/results/N40_verification/N40_d14_MB/N40_d14_r9_MB_ideal_bitstring.json,0000100001001000000000011101101011000100,20,10,0.5,0.11180339887498948
40,16,10,data/results/N40_verification/N40_d16_MB/N40_d16_r10_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r10_MB_ideal_bitstring.json,1011010000100100011010011101001100100001,20,5,0.25,0.09682458365518543
40,16,11,data/results/N40_verification/N40_d16_MB/N40_d16_r11_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r11_MB_ideal_bitstring.json,0101001011101011111111001011110010110011,20,4,0.2,0.0894427190999916
40,16,12,data/results/N40_verification/N40_d16_MB/N40_d16_r12_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r12_MB_ideal_bitstring.json,0101100111000110001001001110000111000001,20,6,0.3,0.10246950765959598
40,16,13,data/results/N40_verification/N40_d16_MB/N40_d16_r13_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r13_MB_ideal_bitstring.json,0011010010010011010010110111111010111101,20,12,0.6,0.10954451150103323
40,16,14,data/results/N40_verification/N40_d16_MB/N40_d16_r14_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r14_MB_ideal_bitstring.json,1110111111100100101001001111101001000100,20,7,0.35,0.1066536450385077
40,16,15,data/results/N40_verification/N40_d16_MB/N40_d16_r15_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r15_MB_ideal_bitstring.json,0100110101011111100101100110000010101101,20,5,0.25,0.09682458365518543
40,16,16,data/results/N40_verification/N40_d16_MB/N40_d16_r16_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r16_MB_ideal_bitstring.json,0011010000111101111011111111000001110011,20,10,0.5,0.11180339887498948
40,16,17,data/results/N40_verification/N40_d16_MB/N40_d16_r17_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r17_MB_ideal_bitstring.json,0000110000110110001011011111110001110101,20,6,0.3,0.10246950765959598
40,16,18,data/results/N40_verification/N40_d16_MB/N40_d16_r18_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r18_MB_ideal_bitstring.json,1011110101001111000001111100100110001111,20,3,0.15,0.07984359711335656
40,16,19,data/results/N40_verification/N40_d16_MB/N40_d16_r19_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r19_MB_ideal_bitstring.json,1001101000011110111000101001011011010110,20,5,0.25,0.09682458365518543
40,16,1,data/results/N40_verification/N40_d16_MB/N40_d16_r1_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r1_MB_ideal_bitstring.json,1100000011111001001101111111101111011100,20,8,0.4,0.10954451150103323
40,16,20,data/results/N40_verification/N40_d16_MB/N40_d16_r20_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r20_MB_ideal_bitstring.json,1101000111110111000101100000001111100111,20,4,0.2,0.0894427190999916
40,16,21,data/results/N40_verification/N40_d16_MB/N40_d16_r21_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r21_MB_ideal_bitstring.json,1001110111000110111001100010101000110010,20,2,0.1,0.0670820393249937
40,16,22,data/results/N40_verification/N40_d16_MB/N40_d16_r22_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r22_MB_ideal_bitstring.json,0011101101111110110000010100100001101100,20,10,0.5,0.11180339887498948
40,16,23,data/results/N40_verification/N40_d16_MB/N40_d16_r23_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r23_MB_ideal_bitstring.json,0110101111001100110011010111011001101001,20,3,0.15,0.07984359711335656
40,16,24,data/results/N40_verification/N40_d16_MB/N40_d16_r24_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r24_MB_ideal_bitstring.json,0110000111100010010000010101011110010010,20,9,0.45,0.11124297730643495
40,16,25,data/results/N40_verification/N40_d16_MB/N40_d16_r25_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r25_MB_ideal_bitstring.json,0011001011100000000101010010011001010100,20,10,0.5,0.11180339887498948
40,16,26,data/results/N40_verification/N40_d16_MB/N40_d16_r26_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r26_MB_ideal_bitstring.json,0011001100011101111011100111000101110100,20,2,0.1,0.0670820393249937
40,16,27,data/results/N40_verification/N40_d16_MB/N40_d16_r27_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r27_MB_ideal_bitstring.json,0001010001101010111001011000000001111101,20,2,0.1,0.0670820393249937
40,16,28,data/results/N40_verification/N40_d16_MB/N40_d16_r28_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r28_MB_ideal_bitstring.json,1101111010100000001101000011001000000001,20,5,0.25,0.09682458365518543
40,16,29,data/results/N40_verification/N40_d16_MB/N40_d16_r29_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r29_MB_ideal_bitstring.json,0100000010110111110010000111100111001100,20,8,0.4,0.10954451150103323
40,16,2,data/results/N40_verification/N40_d16_MB/N40_d16_r2_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r2_MB_ideal_bitstring.json,1000101110000000100101110100100111110011,20,5,0.25,0.09682458365518543
40,16,30,data/results/N40_verification/N40_d16_MB/N40_d16_r30_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r30_MB_ideal_bitstring.json,0101111011001000010000011101111001111010,20,5,0.25,0.09682458365518543
40,16,31,data/results/N40_verification/N40_d16_MB/N40_d16_r31_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r31_MB_ideal_bitstring.json,0100110011001111101001011100110001100101,20,9,0.45,0.11124297730643495
40,16,32,data/results/N40_verification/N40_d16_MB/N40_d16_r32_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r32_MB_ideal_bitstring.json,0110010101011001111111001100010001001001,20,7,0.35,0.1066536450385077
40,16,33,data/results/N40_verification/N40_d16_MB/N40_d16_r33_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r33_MB_ideal_bitstring.json,1101011100001111000101000001110010111011,20,5,0.25,0.09682458365518543
40,16,34,data/results/N40_verification/N40_d16_MB/N40_d16_r34_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r34_MB_ideal_bitstring.json,1011011110011101110100110001011001110100,20,8,0.4,0.10954451150103323
40,16,35,data/results/N40_verification/N40_d16_MB/N40_d16_r35_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r35_MB_ideal_bitstring.json,0111010000101111101100101110101111101010,20,6,0.3,0.10246950765959598
40,16,36,data/results/N40_verification/N40_d16_MB/N40_d16_r36_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r36_MB_ideal_bitstring.json,1100100000001001001110110011000111111101,20,7,0.35,0.1066536450385077
40,16,37,data/results/N40_verification/N40_d16_MB/N40_d16_r37_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r37_MB_ideal_bitstring.json,0100110110001100011101110001110000001001,20,7,0.35,0.1066536450385077
40,16,38,data/results/N40_verification/N40_d16_MB/N40_d16_r38_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r38_MB_ideal_bitstring.json,0000101110101101100100100110000100100111,20,6,0.3,0.10246950765959598
40,16,39,data/results/N40_verification/N40_d16_MB/N40_d16_r39_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r39_MB_ideal_bitstring.json,1111100111111111001001100001100100001010,20,7,0.35,0.1066536450385077
40,16,3,data/results/N40_verification/N40_d16_MB/N40_d16_r3_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r3_MB_ideal_bitstring.json,0111010001000001100100010100000111110100,20,4,0.2,0.0894427190999916
40,16,40,data/results/N40_verification/N40_d16_MB/N40_d16_r40_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r40_MB_ideal_bitstring.json,1100100010100010000101000100010011011100,20,6,0.3,0.10246950765959598
40,16,41,data/results/N40_verification/N40_d16_MB/N40_d16_r41_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r41_MB_ideal_bitstring.json,1111001000111000001010101011110010011110,20,4,0.2,0.0894427190999916
40,16,42,data/results/N40_verification/N40_d16_MB/N40_d16_r42_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r42_MB_ideal_bitstring.json,1101100100001100100111100000100011101000,20,6,0.3,0.10246950765959598
40,16,43,data/results/N40_verification/N40_d16_MB/N40_d16_r43_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r43_MB_ideal_bitstring.json,1011110010101011000011100011010000001111,20,6,0.3,0.10246950765959598
40,16,44,data/results/N40_verification/N40_d16_MB/N40_d16_r44_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r44_MB_ideal_bitstring.json,0001110001101101011000001000000010011100,20,9,0.45,0.11124297730643495
40,16,45,data/results/N40_verification/N40_d16_MB/N40_d16_r45_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r45_MB_ideal_bitstring.json,1110001010100000000111101010111100111111,20,7,0.35,0.1066536450385077
40,16,46,data/results/N40_verification/N40_d16_MB/N40_d16_r46_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r46_MB_ideal_bitstring.json,0100010100110010101000100010011111011110,20,8,0.4,0.10954451150103323
40,16,47,data/results/N40_verification/N40_d16_MB/N40_d16_r47_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r47_MB_ideal_bitstring.json,0100011101101001111101101000011011110001,20,5,0.25,0.09682458365518543
40,16,48,data/results/N40_verification/N40_d16_MB/N40_d16_r48_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r48_MB_ideal_bitstring.json,0111000000000000101100001111000100111100,20,4,0.2,0.0894427190999916
40,16,49,data/results/N40_verification/N40_d16_MB/N40_d16_r49_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r49_MB_ideal_bitstring.json,1001010110111100010010001100101110101010,20,1,0.05,0.04873397172404482
40,16,4,data/results/N40_verification/N40_d16_MB/N40_d16_r4_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r4_MB_ideal_bitstring.json,1111001101101001101000000101000000101011,20,3,0.15,0.07984359711335656
40,16,50,data/results/N40_verification/N40_d16_MB/N40_d16_r50_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r50_MB_ideal_bitstring.json,1000101101001011100000001110011001101101,20,9,0.45,0.11124297730643495
40,16,5,data/results/N40_verification/N40_d16_MB/N40_d16_r5_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r5_MB_ideal_bitstring.json,0000001101001000001001011010011100111101,20,9,0.45,0.11124297730643495
40,16,6,data/results/N40_verification/N40_d16_MB/N40_d16_r6_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r6_MB_ideal_bitstring.json,1111100111010101100011000001100111010010,20,4,0.2,0.0894427190999916
40,16,7,data/results/N40_verification/N40_d16_MB/N40_d16_r7_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r7_MB_ideal_bitstring.json,1001110010110001011110100011010001000101,20,7,0.35,0.1066536450385077
40,16,8,data/results/N40_verification/N40_d16_MB/N40_d16_r8_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r8_MB_ideal_bitstring.json,0101101000001001001110010011001110010101,20,7,0.35,0.1066536450385077
40,16,9,data/results/N40_verification/N40_d16_MB/N40_d16_r9_MB_counts.json,data/results/N40_verification/N40_d16_MB/N40_d16_r9_MB_ideal_bitstring.json,1110001011011101111010101100100100000100,20,8,0.4,0.10954451150103323
40,18,10,data/results/N40_verification/N40_d18_MB/N40_d18_r10_MB_counts.json,data/results/N40_verification/N40_d18_MB/N40_d18_r10_MB_ideal_bitstring.json,0101000011001111011011110000101011010001,20,8,0.4,0.10954451150103323
