dataset,coupling_GeV,mu_ev,exclusion_prob,survival_prob
M33 X-7,10000000000000.0,3.3500408299131363e-15,1.8472262435832305e-08,0.9999999815277376
M33 X-7,10000000000000.0,3.524473003801588e-15,1.8512669730502173e-08,0.9999999814873303
M33 X-7,10000000000000.0,3.707987629168172e-15,1.8555275291678507e-08,0.9999999814447247
M33 X-7,10000000000000.0,3.901057617190993e-15,1.860020389162741e-08,0.9999999813997961
M33 X-7,10000000000000.0,4.104180502904709e-15,1.8647587940261533e-08,0.9999999813524121
M33 X-7,10000000000000.0,4.317879727332022e-15,1.8697568011309072e-08,0.999999981302432
M33 X-7,10000000000000.0,4.5427059863740615e-15,1.875029341072303e-08,0.9999999812497066
M33 X-7,10000000000000.0,4.779238649935595e-15,1.8805922791306704e-08,0.9999999811940772
M33 X-7,10000000000000.0,5.028087254942496e-15,1.8864624817961625e-08,0.9999999811353751
M33 X-7,10000000000000.0,5.2898930760981456e-15,1.892657888844571e-08,0.9999999810734211
M33 X-7,10000000000000.0,5.565330778427663e-15,1.8991975915070966e-08,0.9999999810080241
M33 X-7,10000000000000.0,5.855110155867232e-15,1.906101917337721e-08,0.9999999809389808
M33 X-7,10000000000000.0,6.159977960380181e-15,1.91339252245029e-08,0.9999999808660748
M33 X-7,10000000000000.0,6.480719826311958e-15,1.921092491874386e-08,0.999999980789075
M33 X-7,10000000000000.0,6.818162294944493e-15,1.9292264488660153e-08,0.9999999807077355
M33 X-7,10000000000000.0,7.173174944465627e-15,1.937820674107195e-08,0.9999999806217933
M33 X-7,10000000000000.0,7.546672630843902e-15,1.946903235839539e-08,0.9999999805309676
M33 X-7,10000000000000.0,7.939617845382292e-15,1.9565041321025245e-08,0.9999999804349586
M33 X-7,10000000000000.0,8.353023195026788e-15,1.9666554463896063e-08,0.9999999803334455
M33 X-7,10000000000000.0,8.787954011821329e-15,1.977391518197066e-08,0.9999999802260848
M33 X-7,10000000000000.0,9.24553109823358e-15,1.988749130124398e-08,0.9999999801125087
M33 X-7,10000000000000.0,9.726933615426178e-15,2.0007677133944552e-08,0.9999999799923228
M33 X-7,10000000000000.0,1.0233402121916423e-14,2.0134895739003795e-08,0.9999999798651042
M33 X-7,10000000000000.0,1.0766241770454934e-14,2.0269601411591068e-08,0.9999999797303986
M33 X-7,10000000000000.0,1.1326825671361537e-14,2.0412282428632465e-08,0.9999999795877176
M33 X-7,10000000000000.0,1.1916598430985636e-14,2.0563464080805946e-08,0.999999979436536
M33 X-7,10000000000000.0,1.2537079874409196e-14,2.072371202560765e-08,0.9999999792762879
M33 X-7,10000000000000.0,1.3189868961986746e-14,2.0893636000799938e-08,0.999999979106364
M33 X-7,10000000000000.0,1.387664790981307e-14,2.1073893942980485e-08,0.999999978926106
M33 X-7,10000000000000.0,1.459918652473983e-14,2.1265196562275434e-08,0.9999999787348034
M33 X-7,10000000000000.0,1.5359346765108955e-14,2.1468312431394328e-08,0.9999999785316875
M33 X-7,10000000000000.0,1.6159087538959225e-14,2.1684073655662798e-08,0.9999999783159264
M33 X-7,10000000000000.0,1.7000469752067146e-14,2.191338220036131e-08,0.9999999780866178
M33 X-7,10000000000000.0,1.7885661618834655e-14,2.215721696298799e-08,0.999999977842783
M33 X-7,10000000000000.0,1.8816944249705592e-14,2.241664169120196e-08,0.9999999775833583
M33 X-7,10000000000000.0,1.9796717529513365e-14,2.269281386253448e-08,0.9999999773071861
M33 X-7,10000000000000.0,2.0827506301905186e-14,2.2986994659870864e-08,0.9999999770130054
M33 X-7,10000000000000.0,2.191196687578152e-14,2.3300560197693956e-08,0.9999999766994399
M33 X-7,10000000000000.0,2.3052893870517106e-14,2.3635014178714182e-08,0.9999999763649858
M33 X-7,10000000000000.0,2.4253227417603554e-14,2.3992002189490106e-08,0.9999999760079978
M33 X-7,10000000000000.0,2.5516060737271864e-14,2.4373327877809702e-08,0.9999999756266721
M33 X-7,10000000000000.0,2.6844648109619652e-14,2.4790352561600326e-08,0.9999999752096475
M33 X-7,10000000000000.0,2.8242413260784357e-14,2.5325827272026817e-08,0.9999999746741727
M33 X-7,10000000000000.0,2.971295818577334e-14,2.6320330961861957e-08,0.9999999736796691
M33 X-7,10000000000000.0,3.1260072430687166e-14,2.840948805966841e-08,0.9999999715905119
M33 X-7,10000000000000.0,3.28877428582551e-14,3.3119156264599815e-08,0.9999999668808437
M33 X-7,10000000000000.0,3.460016392185123e-14,4.1875002476221845e-08,0.9999999581249975
M33 X-7,10000000000000.0,3.640174847446138e-14,5.532106295080482e-08,0.999999944678937
M33 X-7,10000000000000.0,3.829713914046293e-14,7.375040207565824e-08,0.9999999262495979
M33 X-7,10000000000000.0,4.0291220279513436e-14,9.774630607166393e-08,0.999999902253694
M33 X-7,10000000000000.0,4.238913057338792e-14,1.2823170806691773e-07,0.999999871768292
M33 X-7,10000000000000.0,4.459627626819086e-14,1.663325897793425e-07,0.9999998336674102
M33 X-7,10000000000000.0,4.6918345106078087e-14,2.132495637271589e-07,0.9999997867504363
M33 X-7,10000000000000.0,4.936132098237907e-14,2.701855740948565e-07,0.9999997298144259
M33 X-7,10000000000000.0,5.1931499365902227e-14,3.382870159746751e-07,0.999999661712984
M33 X-7,10000000000000.0,5.463550352214887e-14,4.186065475874642e-07,0.9999995813934525
M33 X-7,10000000000000.0,5.748030158125363e-14,5.120886727143998e-07,0.9999994879113273
M33 X-7,10000000000000.0,6.047322449462655e-14,6.195804122423411e-07,0.9999993804195878
M33 X-7,10000000000000.0,6.362198492657495e-14,7.418630276245293e-07,0.9999992581369723
M33 X-7,10000000000000.0,6.693469712958668e-14,8.796960746740989e-07,0.9999991203039253
M33 X-7,10000000000000.0,7.041989785449296e-14,1.0338649682728358e-06,0.9999989661350317
M33 X-7,10000000000000.0,7.408656834939567e-14,1.2052270218797902e-06,0.9999987947729782
M33 X-7,10000000000000.0,7.794415750404951e-14,1.3947559401842875e-06,0.9999986052440598
M33 X-7,10000000000000.0,8.20026061993413e-14,1.603588137489655e-06,0.9999983964118625
M33 X-7,10000000000000.0,8.627237292461451e-14,1.8330746066523787e-06,0.9999981669253933
M33 X-7,10000000000000.0,9.076446072885394e-14,2.0848400628664382e-06,0.9999979151599371
M33 X-7,10000000000000.0,9.549044557518078e-14,2.3608489282224465e-06,0.9999976391510718
M33 X-7,10000000000000.0,1.0046250617173403e-13,2.66347738381066e-06,0.9999973365226162
M33 X-7,10000000000000.0,1.0569345535579873e-13,2.995592415127341e-06,0.9999970044075849
M33 X-7,10000000000000.0,1.1119677311207024e-13,3.3606412404584356e-06,0.9999966393587595
M33 X-7,10000000000000.0,1.1698664131013104e-13,3.762756774141675e-06,0.9999962372432258
M33 X-7,10000000000000.0,1.2307798025066683e-13,4.20688721480543e-06,0.9999957931127852
M33 X-7,10000000000000.0,1.2948648711459076e-13,4.698961156828874e-06,0.9999953010388432
M33 X-7,10000000000000.0,1.3622867641416495e-13,5.246103234333665e-06,0.9999947538967656
M33 X-7,10000000000000.0,1.433219225503577e-13,5.856917502110148e-06,0.9999941430824979
M33 X-7,10000000000000.0,1.5078450458610541e-13,6.541855513443742e-06,0.9999934581444866
M33 X-7,10000000000000.0,1.586356533508593e-13,7.313684569841004e-06,0.9999926863154301
M33 X-7,10000000000000.0,1.6689560099780265e-13,8.188071894786123e-06,0.9999918119281053
M33 X-7,10000000000000.0,1.7558563314144706e-13,9.184305556930155e-06,0.999990815694443
M33 X-7,10000000000000.0,1.847281437099636e-13,1.0326184756442671e-05,0.9999896738152435
M33 X-7,10000000000000.0,1.9434669265360222e-13,1.1643131803493257e-05,0.9999883568681965
M33 X-7,10000000000000.0,2.0446606665791176e-13,1.3171606703808125e-05,0.9999868283932962
M33 X-7,10000000000000.0,2.1511234301821672e-13,1.4956941972137485e-05,0.9999850430580278
M33 X-7,10000000000000.0,2.2631295683995296e-13,1.705575626047591e-05,0.9999829442437396
M33 X-7,10000000000000.0,2.3809677173803584e-13,1.9539146915643798e-05,0.9999804608530843
M33 X-7,10000000000000.0,2.5049415421745023e-13,2.2496907337957303e-05,0.9999775030926621
M33 X-7,10000000000000.0,2.635370519267393e-13,2.6043078517715964e-05,0.9999739569214823
M33 X-7,10000000000000.0,2.772590759860481e-13,3.032324152680612e-05,0.9999696767584731
M33 X-7,10000000000000.0,2.916955876018805e-13,3.552409802267377e-05,0.9999644759019773
M33 X-7,10000000000000.0,3.0688378919176516e-13,4.188606795798414e-05,0.999958113932042
M33 X-7,10000000000000.0,3.22862820253674e-13,4.971984982578987e-05,0.9999502801501742
M33 X-7,10000000000000.0,3.3967385822722163e-13,5.942812355301449e-05,0.999940571876447
M33 X-7,10000000000000.0,3.5736022460657957e-13,7.153379420783452e-05,0.9999284662057921
M33 X-7,10000000000000.0,3.759674965785475e-13,8.671629669412046e-05,0.9999132837033059
M33 X-7,10000000000000.0,3.95543624473471e-13,0.00010585735349067422,0.9998941426465093
M33 X-7,10000000000000.0,4.1613905533167154e-13,0.00013009693491189737,0.999869903065088
M33 X-7,10000000000000.0,4.3780686290381755e-13,0.000160898606283682,0.9998391013937163
M33 X-7,10000000000000.0,4.606028844202408e-13,0.00020012040371989007,0.9997998795962801
M33 X-7,10000000000000.0,4.845858644816501e-13,0.0002500822602535302,0.9997499177397464
M33 X-7,10000000000000.0,5.09817606442043e-13,0.0003136135159362734,0.9996863864840637
M33 X-7,10000000000000.0,5.363631316739245e-13,0.00039405495412181505,0.9996059450458782
M33 X-7,10000000000000.0,5.642908471262542e-13,0.000495181993407989,0.999504818006592
M33 X-7,10000000000000.0,5.936727216069126e-13,0.0006210148843647491,0.9993789851156353
M33 X-7,10000000000000.0,6.245844712439618e-13,0.0007754957574195812,0.9992245042425805
M33 X-7,10000000000000.0,6.57105754603627e-13,0.0009620468486453398,0.9990379531513547
M33 X-7,10000000000000.0,6.913203779678128e-13,0.001183075852110118,0.9988169241478899
M33 X-7,10000000000000.0,7.273165113001454e-13,0.0014395450252641432,0.9985604549747359
M33 X-7,10000000000000.0,7.651869154570818e-13,0.0017307408381443715,0.9982692591618556
M33 X-7,10000000000000.0,8.050291812296006e-13,0.0020543457008109414,0.997945654299189
M33 X-7,10000000000000.0,8.469459808314611e-13,0.002406823235713415,0.9975931767642866
M33 X-7,10000000000000.0,8.91045332482154e-13,0.0027840176139940277,0.997215982386006
M33 X-7,10000000000000.0,9.37440878766302e-13,0.0031817866926990594,0.9968182133073009
M33 X-7,10000000000000.0,9.862521794868805e-13,0.003596475454374381,0.9964035245456256
M33 X-7,10000000000000.0,1.0376050197669138e-12,0.004025092159904219,0.9959749078400958
M33 X-7,10000000000000.0,1.091631734193617e-12,0.004465142995134676,0.9955348570048653
M33 X-7,10000000000000.0,1.1484715478402913e-12,0.0049141694284688,0.9950858305715312
M33 X-7,10000000000000.0,1.2082709350447785e-12,0.005369087094819824,0.9946309129051801
M33 X-7,10000000000000.0,1.27118399686903e-12,0.005825440759127874,0.9941745592408722
M33 X-7,10000000000000.0,1.3373728582124977e-12,0.006276680133965314,0.9937233198660347
M33 X-7,10000000000000.0,1.4070080856026864e-12,0.006713544742939352,0.9932864552570606
M33 X-7,10000000000000.0,1.4802691267395102e-12,0.007123635882840695,0.9928763641171593
M33 X-7,10000000000000.0,1.557344772926135e-12,0.00749125337331033,0.9925087466266896
M33 X-7,10000000000000.0,1.6384336455779847e-12,0.00779757819181838,0.9922024218081816
M33 X-7,10000000000000.0,1.72374470806362e-12,0.008021276493766027,0.991978723506234
M33 X-7,10000000000000.0,1.8134978041964953e-12,0.008139569532915517,0.9918604304670845
M33 X-7,10000000000000.0,1.907924224765265e-12,0.008129743781173175,0.9918702562188269
M33 X-7,10000000000000.0,2.007267303562568e-12,0.007970972372752832,0.9920290276272472
M33 X-7,10000000000000.0,2.1117830444482423e-12,0.007646253978640936,0.9923537460213591
M33 X-7,10000000000000.0,2.2217407810628916e-12,0.00714445093641421,0.9928555490635858
M33 X-7,10000000000000.0,2.337423870891822e-12,0.006463133322072345,0.9935368666779276
M33 X-7,10000000000000.0,2.4591304254680514e-12,0.005614121674720173,0.9943858783252798
M33 X-7,10000000000000.0,2.587174078595929e-12,0.004633215987701843,0.9953667840122982
M33 X-7,10000000000000.0,2.7218847945751852e-12,0.003589248380552569,0.9964107516194475
M33 X-7,10000000000000.0,2.8636097185081218e-12,0.0025786673004570835,0.9974213326995429
M33 X-7,10000000000000.0,3.0127140708811704e-12,0.001699134446858103,0.9983008655531419
M33 X-7,10000000000000.0,3.1695820887261215e-12,0.0010163902911046738,0.9989836097088953
M33 X-7,10000000000000.0,3.3346180157863694e-12,0.0005461629828309358,0.9994538370171691
M33 X-7,10000000000000.0,3.508247144239796e-12,0.00025982638008192085,0.9997401736199181
M33 X-7,10000000000000.0,3.690916910662782e-12,0.00010769862993309501,0.9998923013700669
M33 X-7,10000000000000.0,3.883098049059609e-12,3.763619094906809e-05,0.9999623638090509
M33 X-7,10000000000000.0,4.085285803928566e-12,1.061095919495752e-05,0.999989389040805
M33 X-7,10000000000000.0,4.2980012064907986e-12,2.267593690394351e-06,0.9999977324063096
M33 X-7,10000000000000.0,4.521792417370702e-12,1.8705790634998576e-07,0.9999998129420936
M33 X-7,10000000000000.0,4.75723613918789e-12,1.540428790785983e-09,0.9999999984595712
M33 X-7,10000000000000.0,5.004939102700953e-12,4.5377232003047494e-12,0.9999999999954623
M33 X-7,10000000000000.0,5.2655396303327554e-12,2.3509185546551514e-13,0.9999999999997649
M33 X-7,10000000000000.0,5.5397092811064e-12,2.4595910788754335e-14,0.9999999999999754
M33 X-7,10000000000000.0,5.82815458123084e-12,2.233649414125034e-15,0.9999999999999978
M33 X-7,10000000000000.0,6.131618844795794e-12,1.7308709324278923e-16,0.9999999999999998
M33 X-7,10000000000000.0,6.450884089267713e-12,1.1219808092206742e-17,1.0
M33 X-7,10000000000000.0,6.786773050723316e-12,5.956203399167784e-19,1.0
M33 X-7,10000000000000.0,7.140151304013417e-12,2.5342115883321834e-20,1.0
M33 X-7,10000000000000.0,7.511929493320984e-12,8.454449276012208e-22,1.0
M33 X-7,10000000000000.0,7.903065678861364e-12,2.1606424158377228e-23,1.0
M33 X-7,10000000000000.0,8.314567805772081e-12,4.1189637019780193e-25,1.0
M33 X-7,10000000000000.0,8.747496301554433e-12,5.672366564208978e-27,1.0
M33 X-7,10000000000000.0,9.202966808760429e-12,5.426619474172153e-29,1.0
M33 X-7,10000000000000.0,9.682153059967096e-12,3.443279804783609e-31,1.0
M33 X-7,10000000000000.0,1.0186289902446886e-11,1.3748514632281414e-33,1.0
M33 X-7,10000000000000.0,1.0716676480328644e-11,3.260909512813424e-36,1.0
M33 X-7,10000000000000.0,1.1274679582449472e-11,4.318136594143343e-39,1.0
M33 X-7,10000000000000.0,1.1861737164524792e-11,2.9876308317952034e-42,1.0
M33 X-7,10000000000000.0,1.2479362054713114e-11,1.0057755268139066e-45,1.0
M33 X-7,10000000000000.0,1.3129145852124653e-11,1.5253060107472823e-49,1.0
M33 X-7,10000000000000.0,1.3812763028320095e-11,9.581298163306846e-54,1.0
M33 X-7,10000000000000.0,1.4531975242368954e-11,2.2736492812516356e-58,1.0
M33 X-7,10000000000000.0,1.5288635880587296e-11,1.8418634168782996e-63,1.0
M33 X-7,10000000000000.0,1.6084694832653617e-11,4.555088778828366e-69,1.0
M33 X-7,10000000000000.0,1.6922203516410424e-11,3.0398150351027753e-75,1.0
M33 X-7,10000000000000.0,1.7803320164301192e-11,4.776219406268382e-82,1.0
M33 X-7,10000000000000.0,1.873031538506442e-11,1.5196547532512827e-89,1.0
M33 X-7,10000000000000.0,1.9705578015018045e-11,8.288187422446943e-98,1.0
M33 X-7,10000000000000.0,2.0731621274012355e-11,6.444914262723528e-107,1.0
M33 X-7,10000000000000.0,2.1811089241915244e-11,5.8284489550893486e-117,1.0
M33 X-7,10000000000000.0,2.2946763672319407e-11,4.893846747762983e-128,1.0
M33 X-7,10000000000000.0,2.4141571161030228e-11,2.9740368868936304e-140,1.0
M33 X-7,10000000000000.0,2.539859068780729e-11,9.931890746408012e-154,1.0
M33 X-7,10000000000000.0,2.672106155079438e-11,1.3441097869047127e-168,1.0
M33 X-7,10000000000000.0,2.811239171408467e-11,5.2634690866032e-185,1.0
M33 X-7,10000000000000.0,2.9576166589932566e-11,4.109228634630139e-203,1.0
M33 X-7,10000000000000.0,3.111615827824363e-11,4.236091716674192e-223,1.0
M33 X-7,10000000000000.0,3.273633528715248e-11,3.6557566068835237e-245,1.0
M33 X-7,10000000000000.0,3.4440872759738237e-11,1.5954755049503652e-269,1.0
M33 X-7,10000000000000.0,3.6234163233231496e-11,2.0163527225738838e-296,1.0
M33 X-7,10000000000000.0,3.812082795843888e-11,0.0,1.0
M33 X-7,10000000000000.0,4.010572880855496e-11,0.0,1.0
M33 X-7,10000000000000.0,4.219398080805024e-11,0.0,1.0
M33 X-7,10000000000000.0,4.4390965313921843e-11,0.0,1.0
M33 X-7,10000000000000.0,4.6702343883273494e-11,0.0,1.0
M33 X-7,10000000000000.0,4.913407286296377e-11,0.0,1.0
M33 X-7,10000000000000.0,5.169241873891614e-11,0.0,1.0
M33 X-7,10000000000000.0,5.438397428464812e-11,0.0,1.0
M33 X-7,10000000000000.0,5.7215675550632635e-11,0.0,1.0
M33 X-7,10000000000000.0,6.019481973827286e-11,0.0,1.0
M33 X-7,10000000000000.0,6.332908400455128e-11,0.0,1.0
M33 X-7,10000000000000.0,6.662654524581163e-11,0.0,1.0
M33 X-7,10000000000000.0,7.009570091165632e-11,0.0,1.0
M33 X-7,10000000000000.0,7.374549090259561e-11,0.0,1.0
M33 X-7,10000000000000.0,7.758532060787844e-11,0.0,1.0
M33 X-7,10000000000000.0,8.162508514287236e-11,0.0,1.0
M33 X-7,10000000000000.0,8.587519484845179e-11,0.0,1.0
M33 X-7,10000000000000.0,9.034660211810535e-11,0.0,1.0
M33 X-7,10000000000000.0,9.505082962189512e-11,0.0,1.0
M33 X-7,10000000000000.0,1e-10,0.0,1.0
IRAS 09149-6206,10000000000000.0,1e-21,1.5858172791481046e-07,0.9999998414182721
IRAS 09149-6206,10000000000000.0,1.0520686710236272e-21,1.5940866850486513e-07,0.9999998405913315
IRAS 09149-6206,10000000000000.0,1.106848488549412e-21,1.6030757779627022e-07,0.9999998396924222
IRAS 09149-6206,10000000000000.0,1.1644806183726902e-21,1.613044623511573e-07,0.9999998386955377
IRAS 09149-6206,10000000000000.0,1.2251135766041178e-21,1.6242220570868398e-07,0.9999998375777943
IRAS 09149-6206,10000000000000.0,1.2889036123908968e-21,1.6368731917654294e-07,0.9999998363126809
IRAS 09149-6206,10000000000000.0,1.356015110565632e-21,1.651223483544675e-07,0.9999998348776516
IRAS 09149-6206,10000000000000.0,1.4266210152607413e-21,1.6674578369975524e-07,0.9999998332542163
IRAS 09149-6206,10000000000000.0,1.5009032755797336e-21,1.6860995145875596e-07,0.9999998313900486
IRAS 09149-6206,10000000000000.0,1.579053314474179e-21,1.7076227670208552e-07,0.9999998292377233
IRAS 09149-6206,10000000000000.0,1.6612725220342896e-21,1.7327940719831404e-07,0.9999998267205928
IRAS 09149-6206,10000000000000.0,1.7477727744646842e-21,1.7624353377597646e-07,0.9999998237564662
IRAS 09149-6206,10000000000000.0,1.838776980082323e-21,1.7975795808348126e-07,0.9999998202420419
IRAS 09149-6206,10000000000000.0,1.934519653744048e-21,1.8395357803422885e-07,0.999999816046422
IRAS 09149-6206,10000000000000.0,2.0352475211835716e-21,1.8901721011692546e-07,0.9999998109827899
IRAS 09149-6206,10000000000000.0,2.1412201548157315e-21,1.9508058456957259e-07,0.9999998049194154
IRAS 09149-6206,10000000000000.0,2.2527106426459734e-21,2.0236359415652434e-07,0.9999997976364059
IRAS 09149-6206,10000000000000.0,2.3700062920093305e-21,2.110327877146512e-07,0.9999997889672123
IRAS 09149-6206,10000000000000.0,2.4934093699518704e-21,2.2127300878281088e-07,0.9999997787269912
