channel,family,wavenumber,power
Z250,Z,97,35226.989656724465
Z250,Z,98,33373.30387937516
Z250,Z,99,37823.764519327284
Z250,Z,100,37006.07022187117
Z250,Z,101,33624.38484639962
Z250,Z,102,36650.265449187056
Z250,Z,103,31183.438505619106
Z250,Z,104,36069.29219139399
Z250,Z,105,35018.41273207191
Z250,Z,106,38301.94377153095
Z250,Z,107,42152.75989534251
Z250,Z,108,42665.0572809608
Z250,Z,109,41586.821857623465
Z250,Z,110,34711.80885432807
Z250,Z,111,33496.500821680514
Z250,Z,112,39108.87399057569
Z250,Z,113,38170.48337408207
Z250,Z,114,37810.7359544974
Z250,Z,115,37892.417503148434
Z250,Z,116,41670.69150136962
Z250,Z,117,37104.72106757828
Z250,Z,118,37568.482901233285
Z250,Z,119,36438.13664542236
Z250,Z,120,39686.885345982984
Z250,Z,121,33129.60120231775
Z250,Z,122,35460.29437340253
Z250,Z,123,32758.616250373943
Z250,Z,124,37246.803631900555
Z250,Z,125,34842.985795782544
Z250,Z,126,37749.12577849465
Z250,Z,127,35273.516674631464
Z250,Z,128,42490.53316542859
Z250,Z,129,33670.59405070117
Z250,Z,130,37164.967143475995
Z250,Z,131,37028.02585760974
Z250,Z,132,35158.795736624255
Z250,Z,133,36494.185821976935
Z250,Z,134,33250.478868444916
Z250,Z,135,38468.35783733878
Z250,Z,136,41850.96452342655
Z250,Z,137,39023.95217093416
Z250,Z,138,37531.14933488198
Z250,Z,139,36196.20756813062
Z250,Z,140,37526.39289910201
Z250,Z,141,38764.045479500026
Z250,Z,142,32703.355822393183
Z250,Z,143,33997.66012584447
Z250,Z,144,30574.4952148067
Z250,Z,145,36921.63330614325
Z250,Z,146,39494.184856878026
Z250,Z,147,37474.95697164463
Z250,Z,148,38184.46183661586
Z250,Z,149,40254.181384759744
Z250,Z,150,33772.57620998953
Z250,Z,151,38828.554526129985
Z250,Z,152,33731.63442542248
Z250,Z,153,37634.65263639957
Z250,Z,154,32415.008494097227
Z250,Z,155,36317.3922218749
Z250,Z,156,34637.72620974322
Z250,Z,157,38194.443132322376
Z250,Z,158,38213.60476075996
Z250,Z,159,33429.05096515705
Z250,Z,160,35345.658715804464
Z250,Z,161,36430.478439616025
Z250,Z,162,39678.11958906996
Z250,Z,163,38896.8234117322
Z250,Z,164,38953.32325704587
Z250,Z,165,36300.63657388045
Z250,Z,166,36438.267999020165
Z250,Z,167,37152.89169437277
Z250,Z,168,34557.458497792446
Z250,Z,169,35103.02120456108
Z250,Z,170,38039.81646551544
Z250,Z,171,34650.28423551049
Z250,Z,172,35119.331677911054
Z250,Z,173,32263.18933756985
Z250,Z,174,36525.97362134921
Z250,Z,175,36220.3541182647
Z250,Z,176,33261.72594198209
Z250,Z,177,33594.53708330806
Z250,Z,178,35107.655026824905
Z250,Z,179,32440.703311763402
Z250,Z,180,35645.983291871504
Z300,Z,0,1.0283276959438038e-26
Z300,Z,1,35074.41818581169
Z300,Z,2,36113.02237176353
Z300,Z,3,33852.806450372096
Z300,Z,4,35313.110386525164
Z300,Z,5,29942.65523188543
Z300,Z,6,38881.22767726709
Z300,Z,7,32252.158455055505
Z300,Z,8,37749.984207331974
Z300,Z,9,39537.354407998646
Z300,Z,10,36832.63632308866
Z300,Z,11,35085.58957224658
Z300,Z,12,38233.24525630147
Z300,Z,13,38586.539970132006
Z300,Z,14,34147.93847214394
Z300,Z,15,37249.538141742254
Z300,Z,16,36511.058410253776
Z300,Z,17,35177.06082749992
Z300,Z,18,34434.1231813639
Z300,Z,19,40101.576835319654
Z300,Z,20,32521.50810501845
Z300,Z,21,37409.44410360885
Z300,Z,22,35298.883126041655
Z300,Z,23,31848.238421952083
Z300,Z,24,34868.666624160054
Z300,Z,25,32306.799564726567
Z300,Z,26,37063.936884873845
Z300,Z,27,33926.21027239654
Z300,Z,28,36219.9933818759
Z300,Z,29,32263.906493315015
Z300,Z,30,36959.10498215303
Z300,Z,31,37743.03153344186
Z300,Z,32,36719.256640187494
Z300,Z,33,35333.758618179665
Z300,Z,34,40284.14160959103
Z300,Z,35,35330.8856189758
Z300,Z,36,41763.98356015723
Z300,Z,37,34361.339971771864
Z300,Z,38,38254.79733456023
Z300,Z,39,34857.105002321274
Z300,Z,40,36240.186130123904
Z300,Z,41,32910.17793820933
Z300,Z,42,40132.139498057375
Z300,Z,43,34795.881154697396
Z300,Z,44,37447.03666993808
Z300,Z,45,35411.94367949837
Z300,Z,46,37802.274945466575
Z300,Z,47,40871.68955049965
Z300,Z,48,35875.52675030591
Z300,Z,49,37400.11129638787
Z300,Z,50,35519.71672805461
Z300,Z,51,31178.243764625015
Z300,Z,52,35701.96803986403
Z300,Z,53,37666.69596358133
Z300,Z,54,39183.399639598385
Z300,Z,55,34019.00306563072
Z300,Z,56,34780.33044054592
Z300,Z,57,35682.70688385181
Z300,Z,58,37144.726165085805
Z300,Z,59,38614.70074891822
Z300,Z,60,36500.738551263494
Z300,Z,61,31760.83439560797
Z300,Z,62,39108.87730984705
Z300,Z,63,38885.88535315937
Z300,Z,64,38367.575060216055
Z300,Z,65,31732.99397744972
Z300,Z,66,32731.43585702351
Z300,Z,67,37916.70958238409
Z300,Z,68,35353.17510933443
Z300,Z,69,33378.3754669373
Z300,Z,70,37215.16068045621
Z300,Z,71,35363.001301128905
Z300,Z,72,35220.97428196133
Z300,Z,73,37887.82964668107
Z300,Z,74,35472.72391652391
Z300,Z,75,35254.53324146521
Z300,Z,76,36228.164097594374
Z300,Z,77,34946.63007303667
Z300,Z,78,32100.740669027073
Z300,Z,79,40956.91890525128
Z300,Z,80,36124.08027320804
Z300,Z,81,36095.37666402858
Z300,Z,82,36284.801402673256
Z300,Z,83,34267.729764314376
Z300,Z,84,34540.86101625451
Z300,Z,85,36935.03440345798
Z300,Z,86,39875.46286968006
Z300,Z,87,36337.3321531756
Z300,Z,88,33321.575431722355
Z300,Z,89,36458.82335210929
Z300,Z,90,36570.766636107735
Z300,Z,91,36469.52649730589
Z300,Z,92,36889.018754030214
Z300,Z,93,37657.696507872475
Z300,Z,94,38489.41439123549
Z300,Z,95,33254.98848604167
Z300,Z,96,41003.18610269042
Z300,Z,97,33783.58551967214
Z300,Z,98,32153.630543401836
Z300,Z,99,36824.61324577646
Z300,Z,100,36903.337253071884
Z300,Z,101,38474.325567010535
Z300,Z,102,35278.87091841213
Z300,Z,103,40366.15640571115
Z300,Z,104,32619.16009901461
Z300,Z,105,33702.03293552644
Z300,Z,106,34344.40209926273
Z300,Z,107,32734.00731875883
Z300,Z,108,33949.15177868379
Z300,Z,109,35163.27421139645
Z300,Z,110,38335.99928820106
Z300,Z,111,32933.08172485325
Z300,Z,112,35149.62964781294
Z300,Z,113,36751.65247352853
Z300,Z,114,31538.136451138158
Z300,Z,115,41246.55752471167
Z300,Z,116,36742.36142201658
Z300,Z,117,35401.690147166315
Z300,Z,118,36323.152610407655
Z300,Z,119,34291.10634969135
Z300,Z,120,34717.20208176868
Z300,Z,121,38359.880198445884
Z300,Z,122,37011.292735417905
Z300,Z,123,28404.12845987471
Z300,Z,124,36326.615943553814
Z300,Z,125,32866.60864187567
Z300,Z,126,32004.467185763682
Z300,Z,127,34250.244644995524
Z300,Z,128,35746.08673983272
Z300,Z,129,41622.325151105055
Z300,Z,130,39397.095300963454
Z300,Z,131,35821.67470513032
Z300,Z,132,36637.26261078519
Z300,Z,133,39243.702308902444
Z300,Z,134,34337.65072158037
Z300,Z,135,35488.948868790016
Z300,Z,136,37182.623383857535
Z300,Z,137,33618.484780055376
Z300,Z,138,38241.64593248908
Z300,Z,139,36462.937055971546
Z300,Z,140,34630.97974049698
Z300,Z,141,36594.87949639137
Z300,Z,142,34465.46369655472
Z300,Z,143,35712.694591640844
Z300,Z,144,31713.965474261455
Z300,Z,145,36630.08612215624
Z300,Z,146,36180.324051065494
Z300,Z,147,33375.00969926172
Z300,Z,148,34196.8952373717
Z300,Z,149,33847.84016527776
Z300,Z,150,30758.013115661717
Z300,Z,151,31091.03938680668
Z300,Z,152,38429.98728304203
Z300,Z,153,34751.576295847655
Z300,Z,154,33165.61107888381
Z300,Z,155,37475.54810833082
Z300,Z,156,33835.32479548419
Z300,Z,157,35747.69377209397
Z300,Z,158,37101.24126642494
Z300,Z,159,36496.26452199795
Z300,Z,160,34702.72151437782
Z300,Z,161,38476.19995511998
Z300,Z,162,38774.359263157916
Z300,Z,163,37916.96356508662
Z300,Z,164,31277.739307286265
Z300,Z,165,35915.4156582852
Z300,Z,166,30508.41208968803
Z300,Z,167,34887.38947500424
Z300,Z,168,34628.34679715483
Z300,Z,169,34811.55364245258
Z300,Z,170,33026.09177677324
Z300,Z,171,38145.859751034295
Z300,Z,172,37670.94471513036
Z300,Z,173,32571.49051872379
Z300,Z,174,34360.99374953699
Z300,Z,175,37450.67206063897
Z300,Z,176,36931.12529060836
Z300,Z,177,33351.51993086308
Z300,Z,178,41784.43298948528
Z300,Z,179,34891.03885697486
Z300,Z,180,34138.88628965711
Z400,Z,0,8.89327789435336e-27
Z400,Z,1,30824.651012607563
Z400,Z,2,36393.15079879133
Z400,Z,3,35094.54140981809
Z400,Z,4,39343.090134830556
Z400,Z,5,36215.2093354089
Z400,Z,6,40106.68233622082
Z400,Z,7,36286.60841677214
Z400,Z,8,35941.81078227883
Z400,Z,9,35787.66027489056
Z400,Z,10,38457.039235401695
Z400,Z,11,37120.90911784281
Z400,Z,12,37368.03750481267
Z400,Z,13,39569.51359951178
Z400,Z,14,32862.250510350204
Z400,Z,15,37478.647185440845
Z400,Z,16,38607.91434885732
Z400,Z,17,35269.316323467065
Z400,Z,18,34330.33306986216
Z400,Z,19,35695.19610873752
Z400,Z,20,36742.96251547382
Z400,Z,21,40422.80471101373
Z400,Z,22,39863.433107368655
Z400,Z,23,34326.94251045403
Z400,Z,24,33027.90498626686
Z400,Z,25,32727.754423833703
Z400,Z,26,39295.24166657339
Z400,Z,27,39429.57379514106
Z400,Z,28,37443.89698322661
Z400,Z,29,35668.67397957668
Z400,Z,30,30393.622249444776
Z400,Z,31,37371.15071806625
Z400,Z,32,32957.03592916496
Z400,Z,33,37661.09753653768
Z400,Z,34,33234.470984018364
Z400,Z,35,33704.967401775284
Z400,Z,36,36478.60691858251
Z400,Z,37,35256.858478617694
Z400,Z,38,39054.127143886486
Z400,Z,39,30977.22935051287
Z400,Z,40,32697.55399492974
Z400,Z,41,37098.267724818965
Z400,Z,42,38821.22922819111
Z400,Z,43,35232.78677822035
Z400,Z,44,35169.950225130684
Z400,Z,45,34039.33157828618
Z400,Z,46,36133.22526316198
Z400,Z,47,32334.05380860689
Z400,Z,48,38310.3082432537
Z400,Z,49,37561.00085961495
Z400,Z,50,36370.23921694299
Z400,Z,51,33894.6516323896
Z400,Z,52,38544.35576046132
Z400,Z,53,38916.38187421228
Z400,Z,54,34406.76777882861
Z400,Z,55,33722.2718316034
Z400,Z,56,38140.2731092952
Z400,Z,57,32714.431243010957
Z400,Z,58,34041.997978659354
Z400,Z,59,34723.1268899207
Z400,Z,60,33187.36445860897
Z400,Z,61,38297.343681470345
Z400,Z,62,33938.83906984367
Z400,Z,63,30822.51610883776
Z400,Z,64,37575.16876543689
Z400,Z,65,37286.33527628384
Z400,Z,66,37648.41508892345
Z400,Z,67,39594.050640091744
Z400,Z,68,32222.665297225387
Z400,Z,69,36137.444232899885
Z400,Z,70,36701.30480902771
Z400,Z,71,38620.02990160938
Z400,Z,72,38838.72224745871
Z400,Z,73,41068.73729930656
Z400,Z,74,36425.14619441354
Z400,Z,75,33795.42363511579
Z400,Z,76,37212.473063520745
Z400,Z,77,34753.64015975304
Z400,Z,78,36698.13017172074
Z400,Z,79,33770.50793171841
Z400,Z,80,34978.551039358936
Z400,Z,81,35505.43078589847
Z400,Z,82,31490.06226867584
Z400,Z,83,34585.01055153088
Z400,Z,84,41700.758346855444
Z400,Z,85,40430.96889666649
Z400,Z,86,37318.40133048722
Z400,Z,87,36924.692886094344
Z400,Z,88,40995.27345990496
Z400,Z,89,36790.89118213643
Z400,Z,90,33631.47681644776
Z400,Z,91,33458.8820760738
Z400,Z,92,40513.27281856443
Z400,Z,93,35719.800576402624
Z400,Z,94,30135.611272092287
Z400,Z,95,34900.383935873746
Z400,Z,96,33046.181913487286
Z400,Z,97,37664.78406981116
Z400,Z,98,36370.429336758534
Z400,Z,99,42224.862428227425
Z400,Z,100,37604.7558417619
Z400,Z,101,37283.10672860694
Z400,Z,102,33228.39227571786
Z400,Z,103,44463.136591720264
Z400,Z,104,34513.891252756
Z400,Z,105,33517.042876857064
Z400,Z,106,35584.17162327658
Z400,Z,107,37873.82543586486
Z400,Z,108,36407.46836979651
Z400,Z,109,38476.98027794916
Z400,Z,110,32368.48998860339
Z400,Z,111,36578.69855639932
Z400,Z,112,35590.9952439269
Z400,Z,113,38202.65495504145
Z400,Z,114,34199.31343296157
Z400,Z,115,38066.23323339064
Z400,Z,116,35502.17037651345
Z400,Z,117,38087.54842122619
Z400,Z,118,35082.505133401435
Z400,Z,119,32892.59315370334
Z400,Z,120,35944.69819633052
Z400,Z,121,34413.37887471161
Z400,Z,122,33795.829330141125
Z400,Z,123,32949.47922687829
Z400,Z,124,28473.0350221754
Z400,Z,125,33317.204908870575
Z400,Z,126,38172.01263830811
Z400,Z,127,33583.12436991151
Z400,Z,128,35681.57129284539
Z400,Z,129,37632.2264312797
Z400,Z,130,32385.846762235833
Z400,Z,131,31400.643099165834
Z400,Z,132,36523.41644689116
Z400,Z,133,32035.09452544925
Z400,Z,134,37409.47329744733
Z400,Z,135,38839.647668782105
Z400,Z,136,30587.107042117877
Z400,Z,137,38273.363009525856
Z400,Z,138,33820.68509125627
Z400,Z,139,33731.08794095353
Z400,Z,140,35339.172337285156
Z400,Z,141,38389.46648321205
Z400,Z,142,34700.931607448925
Z400,Z,143,34798.5089866108
Z400,Z,144,37786.23010750365
Z400,Z,145,34859.199071245705
Z400,Z,146,35229.69086647943
Z400,Z,147,31398.570103528313
Z400,Z,148,36837.40227529044
Z400,Z,149,32822.43725550663
Z400,Z,150,33801.778247152666
Z400,Z,151,37478.5922740106
Z400,Z,152,33049.34016019889
Z400,Z,153,33535.920977456815
Z400,Z,154,38391.606432494016
Z400,Z,155,38102.36019706462
Z400,Z,156,33191.64345212039
Z400,Z,157,33156.3086013964
Z400,Z,158,34129.930851390185
Z400,Z,159,34638.475906552194
Z400,Z,160,38504.463662448135
Z400,Z,161,32433.165408406545
Z400,Z,162,36112.60293987608
Z400,Z,163,32755.763224678252
Z400,Z,164,37900.80053791518
Z400,Z,165,38367.69182138651
Z400,Z,166,34735.96795257893
Z400,Z,167,32911.324980232566
Z400,Z,168,34336.69041543852
Z400,Z,169,39847.786882222215
Z400,Z,170,37068.41339667811
Z400,Z,171,32177.289152171637
Z400,Z,172,31348.480210199887
Z400,Z,173,32469.19048057331
Z400,Z,174,36140.126926365316
Z400,Z,175,36083.364803239776
Z400,Z,176,35840.49839533568
Z400,Z,177,31915.584619649562
Z400,Z,178,34182.86545426363
Z400,Z,179,34977.56495475676
Z400,Z,180,32868.9168200282
Z500,Z,0,9.981888510168185e-27
Z500,Z,1,39752.83755737047
Z500,Z,2,36953.588593408385
Z500,Z,3,35476.48621732815
Z500,Z,4,37322.76389762645
Z500,Z,5,36618.846727822005
Z500,Z,6,37711.52776190808
Z500,Z,7,34412.537798285135
Z500,Z,8,33053.72367304459
Z500,Z,9,33246.90626499591
Z500,Z,10,34953.67265004888
Z500,Z,11,32414.50593039256
Z500,Z,12,34868.471604149825
Z500,Z,13,34771.854709055435
Z500,Z,14,37273.54664001556
Z500,Z,15,33528.567778098266
Z500,Z,16,34204.59499668274
Z500,Z,17,35576.901053024114
Z500,Z,18,30926.555290155196
Z500,Z,19,40483.492658780415
Z500,Z,20,38311.0137275241
Z500,Z,21,38840.654382050794
Z500,Z,22,38575.217837186574
Z500,Z,23,36066.91867173793
Z500,Z,24,33782.690910826255
Z500,Z,25,39347.29369272891
Z500,Z,26,39607.215266702246
Z500,Z,27,33432.53888644109
Z500,Z,28,41096.30221991157
Z500,Z,29,36165.84684040166
Z500,Z,30,33699.36698897522
Z500,Z,31,35094.28822602554
Z500,Z,32,33832.37468107724
Z500,Z,33,41696.19631323944
Z500,Z,34,37410.203339619344
Z500,Z,35,34067.602654018585
Z500,Z,36,36882.364650983865
Z500,Z,37,36263.29194921344
Z500,Z,38,37072.88309920694
Z500,Z,39,37891.29769917053
Z500,Z,40,37493.4268798669
Z500,Z,41,33904.138435003726
Z500,Z,42,34989.14889896479
Z500,Z,43,35237.092788555434
Z500,Z,44,32266.18518686573
Z500,Z,45,34047.09716682267
Z500,Z,46,36084.53094068217
Z500,Z,47,34093.71876904793
Z500,Z,48,32743.371539366944
Z500,Z,49,35199.021141962236
Z500,Z,50,28808.615098476228
Z500,Z,51,43097.10639809751
Z500,Z,52,32832.3239375471
Z500,Z,53,34942.456187599804
Z500,Z,54,41368.59116273045
Z500,Z,55,32428.483730223572
Z500,Z,56,35523.68736482481
Z500,Z,57,37385.226818544594
Z500,Z,58,32791.92887447013
Z500,Z,59,42437.5709036169
Z500,Z,60,35676.035977617845
Z500,Z,61,37889.10553760877
Z500,Z,62,31189.216514467607
Z500,Z,63,34072.132240741696
Z500,Z,64,39688.75052377388
Z500,Z,65,34047.56358598394
Z500,Z,66,38044.246668649444
Z500,Z,67,32863.935953883156
Z500,Z,68,33043.02151466336
Z500,Z,69,32759.86278472741
Z500,Z,70,35506.276136167784
Z500,Z,71,38658.51778774338
Z500,Z,72,38082.81790743154
Z500,Z,73,35546.93747028075
Z500,Z,74,33684.85212374227
Z500,Z,75,37622.69346411027
Z500,Z,76,38029.83348467645
Z500,Z,77,38031.73131548559
Z500,Z,78,31184.925138844403
Z500,Z,79,34349.79755232438
Z500,Z,80,34815.83419593954
Z500,Z,81,40494.76750891274
Z500,Z,82,29957.674236469444
Z500,Z,83,35954.58044004364
Z500,Z,84,41366.73501513913
Z500,Z,85,35188.14408380978
Z500,Z,86,37941.77112083308
Z500,Z,87,35031.70512299903
Z500,Z,88,40024.225317986566
Z500,Z,89,38401.21351445173
Z500,Z,90,38179.2489069323
Z500,Z,91,37307.830930219934
Z500,Z,92,36548.70698421717
Z500,Z,93,32113.187288507015
Z500,Z,94,32033.56272012344
Z500,Z,95,33796.71595275737
Z500,Z,96,33077.43733624496
Z500,Z,97,35007.53177393345
Z500,Z,98,36995.79224639086
Z500,Z,99,34214.60841405361
Z500,Z,100,32520.52772809893
Z500,Z,101,35110.416665384044
Z500,Z,102,37444.53303187859
Z500,Z,103,33698.292574491395
Z500,Z,104,41877.34542735908
Z500,Z,105,37316.2412973855
Z500,Z,106,34547.902158633115
Z500,Z,107,35707.52604244643
Z500,Z,108,37844.39801637292
Z500,Z,109,34340.82301645314
Z500,Z,110,34541.64747456093
Z500,Z,111,33592.78373259187
Z500,Z,112,39579.3201490573
Z500,Z,113,33690.64134314951
Z500,Z,114,36404.11408712906
Z500,Z,115,36739.25210398008
Z500,Z,116,36578.40593398471
Z500,Z,117,30994.531270245163
Z500,Z,118,36285.409861923334
Z500,Z,119,34980.53893192961
Z500,Z,120,37237.86861367513
Z500,Z,121,34573.85334887431
Z500,Z,122,38119.44762905244
Z500,Z,123,38249.606105033134
Z500,Z,124,38665.122743053915
Z500,Z,125,34812.2730582945
Z500,Z,126,33438.87019111035
Z500,Z,127,36268.23123112131
Z500,Z,128,34693.88892297267
Z500,Z,129,31459.021520475264
Z500,Z,130,37038.327093802545
Z500,Z,131,35610.75430770156
Z500,Z,132,33688.71097389861
Z500,Z,133,42898.4185254003
Z500,Z,134,41128.4819263487
Z500,Z,135,39409.53120800415
Z500,Z,136,38471.12310165438
Z500,Z,137,36547.20240051397
Z500,Z,138,41402.482274919006
Z500,Z,139,36930.706258470105
Z500,Z,140,35952.546148701826
Z500,Z,141,39648.77391333428
Z500,Z,142,36887.31530472725
Z500,Z,143,36505.45131831095
Z500,Z,144,36359.526503870744
Z500,Z,145,33103.9566228686
Z500,Z,146,36662.76239144362
Z500,Z,147,30784.637424816538
Z500,Z,148,34705.63470570689
Z500,Z,149,36047.52373183289
Z500,Z,150,43932.99235105122
Z500,Z,151,34717.45481466748
Z500,Z,152,31377.394606400518
Z500,Z,153,34226.130033554145
Z500,Z,154,42672.00516234824
Z500,Z,155,36014.41146245158
Z500,Z,156,32824.51512097964
Z500,Z,157,34956.785884565805
Z500,Z,158,32975.84725668644
Z500,Z,159,30368.477647757816
Z500,Z,160,33833.63990010563
Z500,Z,161,35737.180434188645
Z500,Z,162,36932.93638759428
Z500,Z,163,32806.03847675044
Z500,Z,164,38155.0129470981
Z500,Z,165,35035.6044780956
Z500,Z,166,42064.35228875904
Z500,Z,167,38863.97953436892
Z500,Z,168,34643.19197250069
Z500,Z,169,34679.920058687385
Z500,Z,170,32156.01821648382
Z500,Z,171,31654.608669493708
Z500,Z,172,38516.58920889084
Z500,Z,173,35242.241527828315
Z500,Z,174,29408.811284404208
Z500,Z,175,36071.31867380003
Z500,Z,176,33188.56385416071
Z500,Z,177,33329.91461083229
Z500,Z,178,39083.88291756889
Z500,Z,179,38064.73999747986
Z500,Z,180,36493.836565516125
Z600,Z,0,7.77382761132669e-27
Z600,Z,1,41476.19400765328
Z600,Z,2,31037.618847975
Z600,Z,3,33631.73826577633
Z600,Z,4,33763.441224664624
Z600,Z,5,39601.97904067294
Z600,Z,6,32842.03102631973
Z600,Z,7,33010.98356779778
Z600,Z,8,36267.32828099525
Z600,Z,9,31816.95301443902
Z600,Z,10,36960.755780662534
Z600,Z,11,30167.636248659936
Z600,Z,12,32802.95973629215
Z600,Z,13,34802.60490808567
Z600,Z,14,33746.33013950124
Z600,Z,15,36340.85655205636
Z600,Z,16,40219.83274633773
Z600,Z,17,36660.83099953211
Z600,Z,18,33278.60662319596
Z600,Z,19,35285.68705777218
Z600,Z,20,37565.62254430402
Z600,Z,21,34610.06569854592
Z600,Z,22,35404.42232306456
Z600,Z,23,35483.33570422379
Z600,Z,24,34193.28182192659
Z600,Z,25,33406.703172239606
Z600,Z,26,39500.94000166423
Z600,Z,27,34170.103293620676
Z600,Z,28,33879.43340372462
Z600,Z,29,30402.07070327652
Z600,Z,30,36438.50669834083
Z600,Z,31,32090.84194240632
Z600,Z,32,39102.79452450607
Z600,Z,33,37014.50008991679
Z600,Z,34,37617.18566433713
Z600,Z,35,32389.630644011137
Z600,Z,36,36824.93293955654
Z600,Z,37,34454.31025128709
Z600,Z,38,36428.47177828897
Z600,Z,39,38796.75040470574
Z600,Z,40,36411.11830011091
Z600,Z,41,39027.21261414148
Z600,Z,42,33469.09008134276
Z600,Z,43,35378.31918053689
Z600,Z,44,33673.22035807266
Z600,Z,45,31747.967728374373
Z600,Z,46,33005.30821644414
Z600,Z,47,42870.56630291066
Z600,Z,48,39871.0240193619
Z600,Z,49,35811.1260941827
Z600,Z,50,35153.21108678262
Z600,Z,51,32964.59914019519
Z600,Z,52,38634.03239665353
Z600,Z,53,36060.61703598066
Z600,Z,54,36192.22133064574
Z600,Z,55,34820.54656850026
Z600,Z,56,37929.34201699297
Z600,Z,57,40309.993157191006
Z600,Z,58,37624.304849236236
Z600,Z,59,36540.56167162395
Z600,Z,60,39411.14909182096
Z600,Z,61,35104.0174231574
Z600,Z,62,40293.720919029285
Z600,Z,63,39626.192749920025
Z600,Z,64,38580.72114314696
Z600,Z,65,35035.566698807386
Z600,Z,66,37013.79742469311
Z600,Z,67,32728.74918752383
Z600,Z,68,40953.770888830055
Z600,Z,69,34474.3324584646
Z600,Z,70,32392.41577395024
Z600,Z,71,35404.26876126621
Z600,Z,72,36181.65936270422
Z600,Z,73,34987.6082469389
Z600,Z,74,35390.9831987876
Z600,Z,75,41265.34645858532
Z600,Z,76,33705.10675999223
Z600,Z,77,39269.80877223102
Z600,Z,78,35139.759859857164
Z600,Z,79,36071.94468039438
Z600,Z,80,35631.44906511295
Z600,Z,81,36851.37874688293
Z600,Z,82,32729.11516675885
Z600,Z,83,34443.36895768097
Z600,Z,84,37664.41292176447
Z600,Z,85,39732.34231178363
Z600,Z,86,40337.801383587124
Z600,Z,87,39353.047757653214
Z600,Z,88,36554.55715295534
Z600,Z,89,35004.630312795045
Z600,Z,90,37443.098482067624
Z600,Z,91,32524.93593684941
Z600,Z,92,38161.87263546198
Z600,Z,93,35798.73867602749
Z600,Z,94,33307.12495863059
Z600,Z,95,39017.588922627576
Z600,Z,96,37415.01533731959
Z600,Z,97,39508.27296734546
Z600,Z,98,36007.35742184192
Z600,Z,99,34395.62298590213
Z600,Z,100,33460.67865897182
Z600,Z,101,36849.63498451258
Z600,Z,102,41706.25509847323
Z600,Z,103,39153.798054230305
Z600,Z,104,34265.975002085295
Z600,Z,105,34673.596672946835
Z600,Z,106,35905.68945588404
Z600,Z,107,35943.69843528616
Z600,Z,108,37227.26175838123
Z600,Z,109,36419.66479810441
Z600,Z,110,34708.30518283311
Z600,Z,111,33944.10854451099
Z600,Z,112,34714.54644214123
Z600,Z,113,31862.730088680473
Z600,Z,114,34502.02197891476
Z600,Z,115,30985.354694530408
Z600,Z,116,37367.45029203306
Z600,Z,117,31729.68300607315
Z600,Z,118,38745.54031336918
Z600,Z,119,34080.74910939472
Z600,Z,120,33886.677295728885
Z600,Z,121,40369.57791851651
Z600,Z,122,30303.713777528985
Z600,Z,123,40070.652313863815
Z600,Z,124,37274.47609064532
Z600,Z,125,38604.43203028868
Z600,Z,126,35016.827600646284
Z600,Z,127,38182.00719857534
Z600,Z,128,31495.02320680129
