z1,z2,z3,z4,z5,z6,z7,z8
-0.27884892,1.9441642,0.473734,2.9599495,-1.8374636,-1.6333902,-0.7836904,-0.2766653
-0.94169736,-1.9803991,-1.3969445,0.48310134,-1.0551919,1.8771985,2.0814264,-0.41090775
0.23322007,-0.89959913,0.77038574,1.5882362,-3.031037,-2.1094315,-2.0510783,0.44108754
0.54855955,-0.5360891,-2.4581773,-1.3644564,0.5544363,0.68050176,-3.936213,1.7831545
-0.80404764,2.8571665,0.59323746,1.4901279,-0.26357657,4.7515464,0.8510896,1.8317602
0.49973068,-0.37748456,1.0585552,-2.681145,-2.8868158,-0.97409624,1.0007629,1.873479
1.3795058,0.25772905,-2.4923303,0.9366381,0.31204855,-2.7331586,0.28896043,-0.857777
-2.3325446,0.057809822,-1.1612781,-1.3953214,0.049848072,-1.7249925,1.2163024,0.13320233
0.4705967,1.4625472,-0.34253863,0.8498692,-4.890343,-0.57935834,-2.171071,2.2677433
4.2537036,-0.15333948,0.73486847,-1.4408929,-4.384913,1.9701617,-1.099308,0.88451207
2.3971975,3.9844744,0.2656406,3.4748037,1.1688474,0.25221086,-2.7273335,-1.7303091
-0.47242266,0.124297425,-0.62917984,-1.5083644,-2.535253,-0.18282819,-1.7926093,-1.7841544
-5.919903,2.9293764,-0.4874271,5.0138645,-0.4761053,-0.64090645,0.7178802,-2.2128944
0.7411117,-0.60901105,-0.6779356,-2.2933629,0.07883366,0.023474284,0.34626555,0.6812252
-0.09350376,1.5847625,1.1493446,-3.0046425,1.0220666,1.4479212,0.20572893,2.2293582
1.5868287,2.7928672,-1.1298503,1.896892,-3.9674911,-0.7554457,-2.4817855,2.0727983
-1.8512076,0.08013226,1.9461331,-2.0648675,3.0950267,-0.7660673,1.5129917,-0.638278
-3.7768288,2.8117745,5.2744174,0.12160402,-0.028747842,6.1426597,-4.486661,-2.3134506
1.0515779,-4.2589498,0.45973173,4.671879,-3.47,-1.4099816,-1.5274452,0.22612996
-3.2944183,0.6071885,-1.28215,-0.8079485,0.2462788,1.1861215,-0.7984774,1.6067894
-1.9281996,1.1655241,1.3835393,-1.5320483,-2.4458737,0.5705498,-2.02242,1.2062514
-0.44696718,-1.1639932,-4.517397,2.5302346,0.037801884,0.44312334,-2.4952695,-1.2479186
0.00729933,-1.8542246,-0.5194996,-0.6476154,0.6997726,1.8131468,-1.3144275,-2.2223046
2.4499454,3.0709205,2.2873073,0.05203799,-1.2184476,0.30486745,1.3567753,-2.3441887
-2.1840258,5.616742,-4.0425897,2.7733493,-0.6963777,2.4652033,-2.0468717,0.617071
-0.34742674,4.939123,0.17764965,-3.9031255,1.8493261,-3.8092358,1.3834676,0.9806007
1.9119704,-1.5800601,-1.3629291,0.4405156,-1.7179564,-1.058525,2.164973,-0.66448414
-0.024889292,-3.5272403,-4.8830266,1.5818877,0.90327626,2.8639433,-0.7873283,-0.5975459
-0.687744,0.94470817,1.0290089,-2.376787,0.69149184,0.1607379,-1.2874666,3.179391
0.6407199,-0.70496434,-3.1289902,-0.011643887,0.507751,-0.65477604,0.2353267,-0.3515926
-1.7767172,0.06788941,-1.7592096,-0.23496467,-0.75737387,0.7781577,-5.0483794,0.6247767
0.14226711,1.1850146,-1.6963173,9.462613,1.6435853,1.5889416,-2.442652,-3.105692
0.73888576,-0.06876579,-3.9164512,-2.2021532,-1.2629083,-0.8801897,0.3507226,0.6506761
0.8780575,0.1954019,-0.6281232,-1.5332872,-2.4276972,1.2224752,0.6914835,1.4319804
-0.92797357,0.08083215,-1.1368583,-1.8140348,0.51849663,2.3510401,1.0091807,5.1331515
0.65677387,-0.44361782,-0.266479,3.1226776,-7.078344,1.090329,1.689633,0.034652002
-1.7358552,-3.7178698,1.1081403,-3.6862147,0.32012704,2.9705026,2.763646,0.83788145
-2.0530362,-2.135386,0.9451807,2.0059597,-5.2865314,1.5908561,-3.0417283,-1.241384
0.096956305,1.280352,0.56552255,-3.2711403,-3.8122947,-1.7705699,1.5924269,0.8022505
-0.16349345,-0.7939939,1.3995416,-4.003121,-3.9110909,-0.65051,0.450692,2.3338084
2.5792203,1.6931057,0.82292086,-1.0308464,-0.29270282,-4.607413,1.1385115,1.7736385
5.484689,3.5123985,-2.1693926,-2.6852188,-4.651514,2.6198668,1.2824004,-0.7028092
-0.395527,1.3359029,0.41927177,-0.29720297,-2.3234916,-1.9614987,0.6709513,-0.07448141
2.0852656,-0.36099645,-1.2207618,2.7897294,-1.7867682,4.589705,1.9219956,-2.5668797
-2.521208,-1.3138684,1.3980628,1.0228585,0.22753829,0.08387024,1.3256363,-0.6063278
0.10171718,1.853258,2.6358352,-4.843261,-1.4099388,0.15363169,-1.6483115,2.1297174
-1.3422561,0.26130465,1.3991945,-0.73527235,2.0750728,-3.7529116,0.19304524,-0.19394852
-2.5067992,-3.3140433,-1.150178,2.120969,-2.870604,-3.9558072,-2.4273689,0.6374395
0.24485254,2.7589035,-1.1943941,0.5193344,1.0780787,1.7322139,-1.008622,3.4105945
2.5538712,-7.233135,2.2089615,-4.2756724,-3.1041577,0.46016228,-0.06254768,-1.8303267
0.6499291,-1.7135339,-0.31629214,-3.157635,-2.1457474,0.58699465,0.31175637,0.36905462
1.1729629,-3.2353315,-0.16695751,-1.9031185,-2.4008644,-1.3728596,2.1456773,1.5747433
1.283454,-4.793899,0.8211513,-1.9585515,-1.1729145,3.6930664,2.5804613,-1.6035036
-0.72796464,-0.67119694,-1.0291488,1.9752383,-1.2709846,-1.8666364,0.74962175,1.9171966
5.997541,2.25423,1.9019023,-0.31581736,-3.254618,0.20455015,1.677361,2.702517
-1.0837646,0.2853553,0.16077156,1.8984156,-1.7662648,-3.499429,-1.0364147,-2.1725388
-0.30034247,-1.9986081,-3.104162,-4.086775,1.1199046,0.75404656,2.3314092,4.797389
-0.26883793,0.70054126,0.2985817,-2.9747279,-2.351521,1.7024772,0.123411916,-1.000616
-0.8124339,3.047464,0.7599565,0.7033895,-0.5795594,1.1110213,-2.8999763,3.7125452
1.6624037,-3.5302637,-0.7266434,3.0962596,-0.0108668655,1.3862777,-1.0969931,-1.5218213
1.4943248,-0.7740213,2.2670033,-0.54352593,-1.4463755,-2.3752947,0.77446926,-0.40573823
3.7029502,1.538635,-0.24934386,-0.6106702,-1.5335088,0.037801303,-0.96063316,0.7100653
-3.9510884,-1.1439912,0.057515524,-2.4219024,-1.7931625,-0.98851436,0.6906263,0.02713763
4.786366,-1.598345,2.5878565,0.9343717,0.6226764,-2.2245018,0.103021875,-2.2317436
-1.0795863,0.16795318,1.385224,-4.628307,0.00731514,-0.65472543,2.414702,2.4307153
-2.6546285,-2.046863,1.040716,-2.2823043,1.7090545,-0.59088475,0.77882844,-0.72785985
-0.59043205,1.778019,-1.2963415,1.0539645,-1.8701198,2.0171006,-3.2526758,1.746548
-2.318966,0.88082826,-1.620663,-0.32126695,-3.7114487,-0.7462118,0.4329552,2.683429
3.4966671,-0.34207138,-1.268993,1.8685609,-3.283586,1.1145934,-2.448926,-2.6546373
-2.6064243,1.1916322,0.53438175,-0.6374538,-0.083087645,0.9938031,1.9014096,-1.8085238
3.2699032,1.7664623,0.7488373,-0.27002683,-1.6267827,-0.16633058,-4.74171,-0.80721587
0.76560616,3.0489638,-1.2484865,1.9280441,-0.58606565,-0.29621658,0.23735136,-2.228072
0.819535,0.6514184,1.3308083,-1.2364837,0.6831923,-0.48887452,-2.038915,0.12726472
-0.65116185,0.37130997,0.09813364,2.245568,1.3999269,0.75319,-4.7056684,0.78027475
-1.296685,0.68752253,-1.3893362,-1.3789085,-3.4159567,0.030755103,1.4493366,0.77937734
-0.10969111,1.4437923,-2.1408484,-1.3834075,2.1785583,4.180765,-1.3137282,3.9045796
-2.3286817,-2.3630812,-2.873692,-0.8253522,-0.3477426,1.3132007,-2.9941528,2.3777847
4.498116,0.4204417,0.5385642,-2.9243298,0.8563941,1.3185788,-0.31624937,-3.5665464
0.17886102,-0.106395215,0.35732043,-1.876553,-1.1085556,-1.4387087,0.21375693,-0.8918071
-0.8359325,2.210607,0.4407091,-0.818551,0.7876292,-1.9116119,0.04805768,-1.3214974
-5.3366075,-0.9418413,0.83938557,-0.6465054,-0.68677616,0.6608511,4.117128,1.2592688
1.8097858,-1.2190329,-0.27911904,1.7987055,-0.3055999,-0.18801847,-0.13633654,-0.22358626
-1.5837594,-1.0272549,0.6406632,-0.91529715,0.22683102,-1.9746245,0.84579307,0.96032554
1.404117,-1.3232961,4.1524105,2.0463865,-0.99445367,-0.47940707,3.93392,0.018445492
3.321905,1.1277959,5.476665,-2.6096592,-1.6577588,0.83601964,-0.9555167,1.8656352
-0.22867966,1.8733655,-0.5223201,-1.1663804,3.184573,-2.4818623,2.5079143,0.14134449
1.6432523,0.48480126,3.4643404,-5.491829,-2.0371132,-2.5673618,0.4650222,4.0516605
0.025629662,1.9697169,-1.6887655,2.277242,-2.93484,3.160138,-1.4626156,1.7345903
-1.2675934,1.7289584,0.9033535,-2.2714765,0.28426895,0.20370814,0.5933387,0.80899066
1.7404549,4.0647974,-3.1421487,-1.6813142,-3.2090554,4.1093984,1.3669299,-2.5091217
-0.8268056,0.9433241,-3.1971252,0.6482213,1.3099931,0.80531204,-2.7235744,-0.19376028
-0.8766846,0.97672695,0.13944693,-0.27117652,-1.7969555,-0.28255662,-0.65055615,0.72924423
0.4264307,-1.917344,-3.5506768,-1.0696037,1.7412848,-1.0473505,-1.2690526,-1.527261
1.9163512,-1.1102649,-4.4091835,-0.11223651,1.9645188,-0.58902484,-4.329024,-0.5410294
0.5184036,-1.2516701,-0.08262552,-1.962237,0.4771469,1.2053163,-0.7208283,2.3262339
5.2557354,-1.1857785,-1.45332,-4.6922436,-2.5813282,-0.053046286,-3.2828572,-2.2041953
-1.0891896,-1.0546238,1.3558922,-0.6594684,1.372134,2.0571983,-0.44038987,-2.8660924
2.6825535,1.1012203,-1.1263448,2.0009155,-0.7787392,-3.835633,0.68088496,1.1054093
2.9072626,-1.0897398,-1.045552,1.6729271,0.8220123,-0.27083993,-4.7641034,-1.7489885
-1.09175,0.73337185,0.06007209,-3.4743676,0.20618227,0.9592543,-2.7915294,-0.30672765
-1.6114839,-4.6167536,2.5467641,1.0538973,-4.9352326,-0.89099526,0.3643661,-1.3584484
0.48077056,-0.86968523,2.4428039,-3.1737907,-2.7275982,-1.5658015,1.2130647,2.6157231
-4.303672,1.4004524,0.36393145,0.41565886,0.99408954,-0.92948854,-0.8153901,0.362144
-3.0163257,-0.31956285,1.5973877,0.009335831,-1.6222279,-1.3039701,1.9574391,-0.9067188
-0.23919326,3.8187757,-1.1189278,1.8192172,-3.109613,5.261413,0.41951174,-0.5074379
-0.6439431,0.5695926,-1.3597178,0.24645782,-1.1038082,0.1923269,-2.3771987,0.7739784
-1.1364958,-2.8207986,-0.44054243,0.50703996,0.54731315,-0.83771694,5.621562,2.2229223
-2.3140001,1.1091887,-3.1238449,-1.3784777,1.0443927,6.405007,-6.849849,0.34858286
1.2789456,-2.355307,1.039454,-1.3807639,0.7685106,-4.8594513,-0.380098,-0.85755837
-0.6077327,0.5985162,-1.6390201,0.26092932,-2.770404,-1.2490542,-1.9175646,0.3610649
2.4848716,2.3981194,3.912158,-0.22388801,0.3848364,-1.7560905,0.6402587,-1.8559914
-2.3341417,-2.8153994,1.0225865,1.1281518,-5.988441,-0.5944916,-1.8450953,-0.28009018
-1.9424119,1.3460687,-2.404265,4.1296544,-1.1231527,-2.127612,-4.155453,1.754876
0.9495797,-2.3961563,-1.3224363,-0.022333361,1.2504059,-2.2758725,-0.31100053,2.0109797
-1.4615308,1.260308,-1.6094731,1.317761,-1.3364723,2.4141614,-2.4384751,2.718282
-1.8262564,2.2859056,-3.2925594,1.1483941,3.401833,-1.6204602,-1.291578,-0.7816446
3.2263758,1.8424435,-1.2657676,-0.9886173,0.352803,0.5520863,1.9659774,6.13203
3.3669696,-2.4882507,0.9323549,-1.8112867,1.0934287,0.3233763,1.4352173,0.45914304
0.48432264,-1.9825151,0.5162668,-1.0786992,-0.013007525,0.30831802,-2.6204638,-3.4730685
-2.184178,1.2037972,2.0526943,-4.971283,2.7480078,1.101964,2.1367702,1.8605714
4.323529,-1.2075733,-0.46613434,-3.5157883,-3.8564987,1.1794693,-0.02930557,2.6260223
1.8580291,-0.21199313,2.0451264,-0.4574769,-0.4654889,-0.5713793,-1.5093002,-1.532566
-0.69714135,1.448634,-3.7343361,-0.03362143,-5.6491704,0.97387093,0.77993,-2.1897385
0.34869978,1.3294466,0.9306411,-1.3379141,-3.5889208,-1.8582386,1.4471668,1.4161673
2.510895,-3.6661923,-3.22981,-0.8833972,-0.22026223,-2.4175148,0.114811316,0.25099152
-3.224442,1.9991397,-1.8491883,-1.8377993,-1.8438828,-0.1227806,-2.0012248,-2.186239
2.4685628,2.694862,1.5266602,0.6982483,1.07991,-1.7932762,1.440368,0.862298
-3.0827606,-3.1825264,2.037456,-2.5103993,2.2988968,2.3702393,-1.0413725,-2.9175642
-0.505088,1.2317885,-1.7342311,-4.2419877,0.57263845,-0.45537898,0.05081076,3.9522767
-1.6722971,1.0337718,-0.060744006,-0.31203097,3.4245825,4.2952256,0.9107446,3.3292985
-1.3562992,-2.1779075,-0.9485529,-0.99698573,2.2045581,-1.7020394,-0.08710669,-2.428558
0.45183498,-1.1445904,0.554847,-1.1832047,-1.6960988,-0.59496933,0.10300837,-1.6106411
2.1162608,-1.1471343,1.0562032,4.6287637,1.1364205,-2.8315134,0.70164394,1.5390162
-2.8115788,-4.6549635,0.08935429,0.92294693,2.4100049,-2.9225454,1.9379998,2.4284985
3.3132672,2.1662292,0.39635465,-0.5572948,-3.398287,1.119381,-1.0689901,3.5965781
2.599664,0.29548573,-2.9213297,-1.2053742,-0.7310392,-1.8005023,-0.9228194,-0.0065286364
2.4102252,0.06918637,-2.7584624,-4.4990344,-3.3454778,0.61413956,-1.4889747,-1.0054637
-3.5768826,-4.013886,0.90604526,-0.22504368,-1.7661641,-0.7209109,1.8352777,2.2119849
-0.70664877,-1.979383,0.11362727,1.1455969,-1.1567484,-2.586392,-0.42643034,1.5028312
-1.2333556,0.839132,3.0704982,-2.3782718,-2.0236828,1.2490165,-0.618421,3.163441
0.3590753,-0.5180781,0.15011786,1.8820672,-4.5851583,-2.9750764,-2.833043,1.0265778
-3.5603695,-3.0429537,1.259116,-1.3191407,2.4864688,2.6100988,0.6681447,-1.346208
-0.5952204,0.26820442,1.920381,-3.6915658,2.9642568,-0.6804942,0.9656382,-0.69943213
2.033488,0.45810047,-1.5737491,-2.6603608,1.6682961,-2.3201306,-1.0632215,-0.21912797
-0.19475883,-0.17159012,-1.8766712,0.017563216,-0.46986768,0.73074555,-3.4753048,0.87250125
2.9612472,-3.028791,-0.7840057,-0.30496994,-2.8930695,2.1104052,-1.2782422,0.08639163
0.15381104,1.4127846,1.0742515,-3.7843113,0.2698099,1.9590795,-1.6108495,-0.05747907
5.3306966,1.0147464,0.87072575,2.0708113,-2.598339,-1.8094298,-1.7010623,-4.1552114
3.8790069,4.003914,2.1771078,-1.3432411,-2.334113,3.2464135,1.3407012,-3.5621445
3.7190394,1.0524796,3.0471354,1.3527228,-2.520095,-1.0702779,-0.11192681,-0.944195
-2.0792897,-0.4316887,-3.6393888,-0.117502555,-1.7678862,3.4970767,-3.2735975,4.0045757
-1.2824976,-0.86054957,-1.0719032,-2.4275265,3.41824,-1.046652,0.47108716,-1.0086112
2.6209555,2.1316245,-2.9807959,1.3047345,-2.0349233,4.089712,-0.777809,-3.2066262
-3.6206882,-1.2277952,-0.31373838,-4.325286,2.201103,-1.5353231,1.5669292,-5.031481
-4.1770444,-2.6832778,2.8922422,-5.0073977,-2.6290605,1.1169882,1.6583666,0.18876305
2.1635492,-2.634271,2.8923402,-3.5422194,-2.429163,2.786433,-0.52631944,-1.5490656
-7.5041547,-0.9560514,1.6490775,1.4775876,-3.7488856,-4.692595,-2.0618818,-2.3635647
2.3803973,-0.5664089,0.10527556,1.5315065,2.0884256,-0.86860603,-3.8635933,0.69212526
-4.3135686,-3.8417757,-0.2934034,-0.07008123,0.98220307,0.010176737,6.128223,4.406336
-0.22509927,-1.1418607,0.77563006,-0.20495921,-1.2024257,-1.1040916,-2.1358366,2.713977
-4.7346287,1.5768418,3.0363307,-1.6217278,-1.2980168,0.64474654,-1.3260338,0.15437534
-2.2685506,-0.08612494,4.4304805,0.78839827,1.2876593,-0.5076013,1.3064255,-0.2494549
-2.1579585,0.28689328,-1.3527882,3.9048572,3.8439808,-0.92692256,-1.2880348,-4.004945
-0.1770654,2.132342,-1.3206636,6.205466,-1.8713604,2.270657,-4.644596,-3.9361527
2.2111907,-3.2840295,-2.671717,0.26666325,-0.62739676,-0.36881563,2.5608025,1.6707047
-1.428691,-1.6161534,2.0059943,-1.2139704,-2.1733122,0.4722482,1.0711532,1.6330323
3.0201232,2.4150796,-2.7288682,1.735675,0.9246874,5.154551,1.3754508,3.4021692
0.666476,0.16456406,1.9959745,-0.18388419,1.2189262,-3.0990376,-0.25518507,2.07388
-1.3050369,-0.9112341,0.61045194,1.121541,-1.6480237,0.92076075,1.6110976,0.92059684
0.30928898,-0.39469257,0.023873113,0.33541736,2.7220018,2.3156714,1.1183993,-0.31240594
0.8421577,-0.5768241,-3.9075522,-2.6231406,1.6447333,-3.6621711,2.4877217,-2.8451538
-0.28267425,1.4760553,-0.053691883,-1.4587982,-1.8620679,-0.521085,0.7341948,0.18522464
-0.67416114,-0.6820151,-6.008304,-0.22406957,1.7124403,2.7272942,-3.1728735,0.84836155
-0.84897846,1.3911862,3.6177819,-1.6741912,-4.4657736,0.40652978,2.9436378,-0.5760881
2.2341924,0.2586055,0.41543403,-1.1420264,0.95930225,-0.9215251,0.03231439,0.1327501
0.41688463,5.2025876,1.7351538,-0.2839308,0.7094763,-5.3132415,-1.7913016,2.3186848
4.2231584,-3.8070455,0.32199967,-2.6108868,-0.124087654,-0.49614525,-2.1621685,1.209165
0.13190672,3.0315166,1.6176442,2.953131,0.39378795,-1.3908927,0.17593965,0.5392213
-2.9743485,0.56538963,2.3001764,-3.1382146,0.7449452,-0.8608557,3.0859456,1.4609109
2.009403,0.9907091,1.9198592,-1.2197934,-0.84552896,-0.16858333,-1.280659,4.170197
-1.4498994,-1.0076163,1.5049671,-2.37699,4.399569,-0.54907495,-1.668556,-0.713657
-1.0801797,-5.415997,0.83198357,-0.21422765,-0.34661555,-0.40405202,3.5401294,-3.898816
-2.805988,-0.34393027,-0.08102764,-2.9942312,0.9109112,-2.0095456,0.54285353,-0.14925201
1.9517148,2.4763792,1.6787062,-3.0919614,-2.4613569,-0.11845454,2.6886432,2.836274
1.99094,-1.0880065,2.531209,-2.132764,1.627475,-1.4607501,-0.48364604,0.92390305
-2.7450526,-0.14533049,1.680479,-0.60448754,-1.0479493,-1.6335038,-0.009672992,1.4790866
1.0836698,-0.5768531,-0.03862525,-2.5431685,-3.6233203,-0.3933369,-0.4579628,1.4787319
1.049855,-1.148327,-0.26985782,-0.12531957,-1.6414958,3.3679795,-1.0321692,3.932361
-1.1291065,2.7642107,-0.23076646,-3.7560556,0.43016648,-2.0523684,-2.9979367,-0.47754174
-0.82380795,-1.0509099,0.8971739,-1.5113674,-4.343647,1.96609,-1.4567517,2.5084655
-4.8665657,0.710934,2.7867575,-4.7358413,-0.5811157,1.5977359,4.124101,-0.22592935
-3.0427709,4.937448,-1.8216456,-1.3442988,2.174779,4.0672574,2.4651647,1.7680665
-1.0992234,-0.9961855,-0.33668417,3.5877924,2.1866457,-1.4819632,1.253403,1.8838444
1.6675339,-1.1063663,4.045302,-2.7498708,-1.7467921,0.34733924,1.4676766,2.2673035
6.660386,-1.2112892,1.2196063,0.76191753,-2.5228455,0.5915393,-0.8442972,-3.4404674
1.832061,0.6534585,-0.68502885,2.7848544,-5.7503195,1.2912557,-0.8442966,0.6753524
0.8914079,1.153372,0.23584452,-2.0542266,-1.6051276,0.83550864,-2.3962796,4.049572
3.033757,3.4208858,-1.0724975,0.94396365,-1.5883205,2.3988328,1.7996204,3.7177703
2.7727072,-5.02404,-0.5598074,1.201201,-1.6521231,3.7530365,0.1976662,-0.2856859
0.035604604,0.13055347,2.581751,-2.0016444,-3.2241218,-1.0034933,2.1713698,0.11515969
-1.2469283,-0.21245691,-2.0994651,-2.136012,-1.0104808,3.1021821,-1.7896311,1.7077546
-1.5504885,-0.022611093,-2.538927,0.8275411,-1.4747165,2.7496386,-4.459961,-1.1510202
-5.8938756,2.0301363,-0.5100129,2.6381803,0.8952968,0.42038828,0.18928176,3.890894
-0.22102627,-0.8564231,-1.1658778,-1.6586607,-1.919871,-1.1776236,-0.50151134,2.4947705
1.852038,2.5668447,-0.45327988,0.97312546,-0.8220669,-2.7366018,-1.3957828,-3.721656
-0.4531105,-0.4487212,0.40386638,-2.7729058,-0.77508676,-1.0286283,-0.24544983,-1.8598236
-2.013085,0.916032,1.5122582,-1.3552818,2.0869203,1.4108523,0.25760233,3.1626556
5.1013403,6.2743444,2.4078116,-2.1809459,-4.836511,1.8059108,-2.2894435,2.3807323
4.045889,2.926426,1.2802981,1.3644736,-4.2554393,1.1522022,1.1463048,1.7026132
-0.5570011,-0.5632625,1.0611926,-1.9175133,1.9214305,-0.7484261,-0.41697,-0.95845956
1.3459916,-0.5827043,0.82410866,1.8802587,2.7295868,0.16246182,3.598964,1.1336436
4.240833,1.6101265,1.8367926,6.384326,0.9750616,0.15956083,-1.6880912,2.257975
-1.7798042,-1.3121696,0.8007039,0.09991766,0.5168021,2.1829147,2.0637054,1.9783193
-2.0548325,1.0620869,1.6093305,-2.8051555,-1.9769971,-4.3373637,-1.270115,0.80106497
-3.3523192,-0.44240406,1.3813486,1.0757877,1.4342394,2.1722627,-2.5224056,1.2814939
-0.9379901,0.89056176,0.77381265,-2.5244405,6.2391953,-2.20887,-0.016007952,0.81130457
1.0114924,-0.33893025,1.7093545,-3.4968605,3.2092478,-2.9073257,1.7356404,-1.0088649
-0.0037268065,-1.442263,0.93509525,0.22703537,-1.1820934,-1.2400123,-2.0719008,1.6618279
3.2959354,1.7844843,-0.3652776,2.3339205,-1.6438382,-0.041641388,2.1826677,-1.522643
1.0706986,-0.18408781,2.9620218,-2.9910731,-3.6025395,0.22880566,0.416821,1.5035111
-2.1506262,1.4976687,-1.0674708,4.5588155,-1.5608298,5.8298697,0.8824549,3.8509142
-0.333553,-1.8485736,-0.12941779,-1.8962593,-1.155985,-1.2970709,1.0331992,-0.8434064
0.54774183,2.2478037,-0.06928812,-0.11578,-7.048541,0.30037516,-3.6987395,-3.745079
1.8670874,-1.9368303,-0.8551021,-0.49252847,-3.7197206,0.18649784,0.52318704,0.5573556
4.8600745,-6.073055,-1.8777326,0.8696028,-2.2686157,0.6498365,-1.0062618,-1.337561
-2.8672423,-1.4794708,0.3223621,-1.0518209,-1.0036998,0.057447493,2.1165109,0.9372166
2.3726873,-2.6457834,-3.5753686,2.8766556,-3.875425,-1.3567196,2.2907753,2.6650524
2.2737963,-0.630692,2.1772072,-0.8933938,-2.1595778,3.446011,3.9260027,-2.2539682
-2.170026,1.7079405,-0.10295145,3.6555357,1.6244885,2.5691385,2.3997724,-1.2287333
1.8356234,-0.22612593,-2.9263709,-1.9446963,-1.0732898,-2.6283348,0.3051878,-0.017975576
2.9464402,0.4684154,-1.5610988,0.30381212,-2.280598,-0.5035463,-0.055324048,-0.9766043
3.7064831,-2.4573762,1.1430501,-1.0052582,0.22042921,-0.2728015,-1.96033,0.924881
-2.6292498,-1.2833008,-0.6435828,-4.0101395,0.80986965,-0.79792386,1.2931477,1.2198477
0.76790696,-3.8285744,-2.0657697,-0.56225824,-1.1096734,-0.22843903,0.6274273,-0.30144888
2.2830777,0.85186374,-0.69814265,0.87323934,1.0397283,-2.5770679,-3.1685247,3.026183
0.016517263,1.426553,-0.4881085,-3.8406944,1.2344154,-1.5014453,-1.950383,1.1455693
-1.265885,2.0230951,-0.16170995,-0.8573351,-2.8081071,-1.0559452,0.11993228,1.9225019
1.6215361,-1.0020034,2.6526618,-0.34334114,1.5938735,-2.8562698,0.41064477,3.1540453
-0.9366807,3.3017957,1.1408601,-3.1613843,-4.136724,0.866618,-2.095418,1.6588731
-2.9669943,-1.4304329,-1.2448705,3.4320927,-1.909961,1.8955766,1.2547752,1.606235
-4.345808,-2.414267,1.179588,-2.3807871,0.3138328,-1.8065729,1.9326277,-3.1204438
2.567991,-2.9795663,-1.5639354,-1.710421,0.7749885,1.0704373,-2.9750066,-1.3515569
-0.10488787,3.2036302,-0.5828664,6.2947946,0.40041286,2.2292972,-1.0674429,2.8109617
-2.393978,0.62663144,-1.773037,1.4226193,2.0712671,2.0120726,0.82451564,-0.5903319
1.8119977,3.4386692,0.7350305,0.95920026,-4.2493906,-1.9737351,-0.45978677,-1.0851492
2.2978773,2.9421096,1.4345014,2.9298482,0.6548688,1.1046776,-0.6854945,-0.35651076
-4.374065,-2.0596921,1.0042307,-1.9142909,2.551241,1.1843144,-0.77677476,-2.902951
-4.0599875,-2.0257564,-1.4015971,0.93086696,-2.3495462,-1.4357352,0.5734806,-2.192755
1.6998606,-1.4313513,4.53074,1.8717384,-4.7128406,1.3529372,5.3528657,1.1552428
-2.0141904,-0.5694617,2.5013638,-0.23358446,0.64605165,0.30002964,1.9268333,-2.663214
1.5632902,0.85704494,-1.9179983,1.9237895,1.2565043,-2.401605,-2.7005498,-3.0585027
-2.1586564,0.7036666,1.6185731,-1.5739146,1.0370535,2.247204,0.640549,-0.40684003
-1.1745692,0.15264586,2.0886655,-1.718674,-1.1822087,-0.4474193,-0.78888553,3.8925917
2.1205637,0.89817345,-2.0971189,2.5905855,0.77889806,3.1595705,-1.585059,-3.8711338
-0.6343021,1.6916409,-1.1255941,0.2743902,-2.6690855,0.59176093,0.9148099,0.06047614
0.9536213,0.7422315,-0.83327883,-1.5509701,-4.136474,0.38467178,-1.0061179,-2.5447695
-0.19800833,0.67112714,-0.3504273,-1.072175,0.78466004,0.8515153,-1.3879771,-1.339496
-0.6499599,-0.36119756,-2.1518087,1.1666993,-2.3423228,-0.40358078,-0.1469683,-1.2837534
-3.6110647,-1.1412807,-1.4763021,1.2491444,0.64842397,1.5790359,0.8973561,-1.415019
