cell_type,model_index,model_id,embed_x,embed_y,cluster
T5b,26,026,0.550661910648968,0.833572037310921,1
T5b,27,027,0.8899667337828511,0.02298532765255834,0
T5b,28,028,0.8233509604764185,0.7303698364601575,1
T5b,29,029,0.07470150493657302,0.460066553540307,2
T5b,30,030,0.0451428555051675,0.48458857158455837,2
T5b,31,031,0.810389538593767,0.9620254928218771,1
T5b,32,032,0.8302763189680262,0.8087893889631783,1
T5b,33,033,0.6163937047805743,0.8606655226875823,1
T5b,34,034,0.15777767520669017,0.6047351611405382,2
T5b,35,035,0.11747704236570555,0.5099889356316839,2
T5b,36,036,0.9230374247959721,0.20802246107078964,0
T5b,37,037,0.0,0.48905821439865604,2
T5b,38,038,0.4091407582281055,0.7339675890869406,2
T5b,39,039,0.6568218267428015,0.8451182955662149,1
T5b,40,040,0.6671055540207602,0.9011815042027258,1
T5b,41,041,0.624305421449515,0.8144235946213703,1
T5b,42,042,0.783687701357038,0.7546317991032985,1
T5b,43,043,0.7146766197577405,0.9564585980871524,1
T5b,44,044,0.8982676195822384,0.06272174153920224,0
T5b,45,045,0.723854026409189,0.8296491198975013,1
T5b,46,046,0.005808163255763166,0.5120365688235119,2
T5b,47,047,0.8751924999115701,0.8830973749091553,1
T5b,48,048,0.8904329042920494,0.9090259863180808,1
T5b,49,049,0.8379150744579362,0.940114326304906,1
T5c,0,000,0.22223833685316396,0.4536383824422642,2
T5c,1,001,0.6098237255275639,0.20202788425891102,3
T5c,2,002,0.618327840326699,0.27501070776311237,3
T5c,3,003,0.22808659956694904,0.359573719919013,2
T5c,4,004,0.7268667371003323,0.535007300826744,0
T5c,5,005,0.06370771988463664,0.8895885831834957,1
T5c,6,006,1.0,0.20758639304816962,3
T5c,7,007,0.7004817787473043,0.49628709095274287,0
T5c,8,008,0.03805810950327093,0.9717278580947379,1
T5c,9,009,0.6304782343175891,0.3286893522757657,3
T5c,10,010,0.8325929626195593,0.05473322061299163,3
T5c,11,011,0.9545413534503213,0.11495626624362493,3
T5c,12,012,0.8007158827874786,0.11893877753582505,3
T5c,13,013,0.732823549711005,0.08206825523569816,3
T5c,14,014,0.7880693180404834,0.06309932199978702,3
T5c,15,015,0.8672457456036289,0.24263016676079607,3
T5c,16,016,0.06311715657134614,1.0,1
T5c,17,017,0.9901691247843052,0.16202620568654502,3
T5c,18,018,0.8252586269609845,0.5587651649597937,0
T5c,19,019,0.13568882235265156,0.9620666823937204,1
T5c,20,020,0.9295593148996228,0.17959575830172572,3
T5c,21,021,0.14414567911816784,0.9265905308151114,1
T5c,22,022,0.24858608780304886,0.39769979442201303,2
T5c,23,023,0.8082843317494817,0.2356314195224646,3
T5c,24,024,0.7135714666831018,0.5997679832688627,0
T5c,25,025,0.21545022439923783,0.5439017877799727,2
T5c,26,026,0.8794850977094197,0.0,3
T5c,27,027,0.7852807235268247,0.5569867019653169,0
T5c,28,028,0.0,0.8929813402052075,1
T5c,29,029,0.03451621174415087,0.8638088507686671,1
T5c,30,030,0.9594293563878844,0.24764206378587286,3
T5c,31,031,0.7548522159000172,0.5722290078409943,0
T5c,32,032,0.9518605060182126,0.3739771916808134,3
T5c,33,033,0.8212720621374131,0.6441373309064248,0
T5c,34,034,0.8924098688483812,0.29311314870690197,3
T5c,35,035,0.7853533011210885,0.21657653936529844,3
T5c,36,036,0.19350718155372432,0.4026924765882492,2
T5c,37,037,0.6610420394869047,0.16949789150861427,3
T5c,38,038,0.19789490702595575,0.36300131699902655,2
T5c,39,039,0.8988384435411468,0.03193639653255964,3
T5c,40,040,0.784806830896336,0.6293116150548352,0
T5c,41,041,0.9245508896614305,0.40170120297208123,3
T5c,42,042,0.1908252225311483,0.48309267614821,2
T5c,43,043,0.8362779776513503,0.00116457105007306,3
T5c,44,044,0.07602201171443435,0.9461119258202153,1
T5c,45,045,0.7376595394779502,0.6325768604086557,0
T5c,46,046,0.026858032729422665,0.919823130272317,1
T5c,47,047,0.7885879676260392,0.5107788135234985,0
T5c,48,048,0.8756309665390273,0.09964478482708278,3
T5c,49,049,0.8672039065735384,0.3266940561818089,3
T5d,0,000,0.2867851251816212,0.8658685148392986,2
T5d,1,001,0.6462941063970804,0.6857859078972047,1
T5d,2,002,0.5509477855964393,0.7320528836250023,1
T5d,3,003,0.14482344977562417,0.7346563838127527,2
T5d,4,004,0.6269060733261564,0.0,0
T5d,5,005,0.8056135102358253,1.0,2
T5d,6,006,0.9023446905415324,0.9086681613654468,1
T5d,7,007,0.6763723983403424,0.9459947622284097,2
T5d,8,008,0.6785278210614168,0.8479616235459577,1
T5d,9,009,0.9525002561872933,0.5214917876876388,3
T5d,10,010,0.7235647499431408,0.8278528941973691,1
T5d,11,011,0.0017443840800253074,0.7544997463569885,2
T5d,12,012,0.6611900348040485,0.7488966314479938,1
T5d,13,013,0.9616534238418877,0.6119885131175473,3
T5d,14,014,0.583718509179673,0.6853003133854644,1
T5d,15,015,0.9399761876798984,0.8037107809943809,3
T5d,16,016,0.03437110908938196,0.8253611042946818,2
T5d,17,017,0.8559306797048345,0.8904839699432683,1
T5d,18,018,0.6018656162353071,0.9009397572853595,2
T5d,19,019,0.8049015227108856,0.8546840363987149,1
T5d,20,020,0.7545122400577609,0.9693083674615437,2
T5d,21,021,0.5944129008924364,0.0122465842305427,0
T5d,22,022,0.984648873389327,0.5690432520951316,3
T5d,23,023,0.0,0.7981247479010369,2
T5d,24,024,0.7635328313982366,0.8136486860002887,1
T5d,25,025,0.6479817696829209,0.9187891770494072,2
T5d,26,026,0.03422818440317438,0.7744788454783944,2
T5d,27,027,0.9455156907842637,0.8730616354812779,3
T5d,28,028,0.5578385973517084,0.9403668228116233,2
T5d,29,029,0.5920484605803985,0.0989234485016883,0
T5d,30,030,0.9146643949711988,0.6533059130281351,3
T5d,31,031,0.8545719514663952,0.9684596247240842,1
T5d,32,032,0.9312432680666711,0.5857678861825851,3
T5d,33,033,0.6115257890381516,0.733139574458048,1
T5d,34,034,0.7016649912391918,0.7744648767039135,1
T5d,35,035,0.5938059265647625,0.0541474398958057,0
T5d,36,036,0.32413045973033505,0.9091488468507267,2
T5d,37,037,0.7782157395420182,0.9008895096080125,1
T5d,38,038,0.41036139216324286,0.9592831775705224,2
T5d,39,039,0.29877017733237254,0.8168118152045281,2
T5d,40,040,0.4090506634494293,0.9036570032081686,2
T5d,41,041,0.06091468349715484,0.7160097461336876,2
T5d,42,042,0.2449454263303133,0.8633553726670475,2
T5d,43,043,0.46514211064681193,0.9321590503021355,2
T5d,44,044,0.6240333261838448,0.03801775586888578,0
T5d,45,045,0.09226364488994943,0.7168327863261024,2
T5d,46,046,0.988795446560079,0.6613455414036571,3
T5d,47,047,0.9444585948127775,0.7053780719654897,3
T5d,48,048,0.46854161596208405,0.8782502369852478,2
T5d,49,049,1.0,0.7059619268280072,3
Tm1,0,000,0.8014286925068234,0.2740184011161771,2
Tm1,1,001,0.5534841758838713,0.06272255953986305,2
Tm1,2,002,0.6791427727107691,0.6467768361129564,1
Tm1,3,003,0.6676821853676984,0.2351030038244042,2
Tm1,4,004,0.41115544559586326,0.0002605092612375792,2
Tm1,5,005,0.815363471136612,0.34311433531995383,1
Tm1,6,006,0.9041596655587656,0.42485599905176485,1
Tm1,7,007,0.6652189608056136,0.5647661117753879,1
Tm1,8,008,0.8253536989665515,0.8038624557676071,1
Tm1,9,009,0.10640325445246568,0.07474405969835089,0
Tm1,10,010,1.0,0.7940917370962121,1
Tm1,11,011,0.921115662247273,0.49710376728543804,1
Tm1,12,012,0.8658586907740808,0.7544413436047793,1
Tm1,13,013,0.72999347790881,0.9281756172220874,1
Tm1,14,014,0.9770000613154485,0.7464685858095684,1
Tm1,15,015,0.8463021726783796,0.3991137977496342,1
Tm1,16,016,0.6626749098461578,0.1432840594762413,2
Tm1,17,017,0.33995254141730874,0.012981642116315806,2
Tm1,18,018,0.8913246038859983,0.8839286319059478,1
Tm1,19,019,0.9547704777475172,0.8047965680837705,1
Tm1,20,020,0.7828593433105648,0.9438511957878406,1
Tm1,21,021,0.017456586747397473,0.07388883760447118,0
Tm1,22,022,0.958542703656414,0.6274933664165614,1
Tm1,23,023,0.6264770254812011,0.0972905246432659,2
Tm1,24,024,0.813597959416637,0.9225661856224454,1
Tm1,25,025,0.7946035596154916,0.46388125545406445,1
Tm1,26,026,0.01984921506568693,0.14515459722848045,0
Tm1,27,027,0.8593603662768177,0.9495241802788192,1
Tm1,28,028,0.7453162837757523,0.6221865247061678,1
Tm1,29,029,0.7516533155796793,0.19021302125374706,2
Tm1,30,030,0.6548314756520217,0.35383908605733827,1
Tm1,31,031,0.13678080342617502,0.04387254159643786,0
Tm1,32,032,0.5849425037543027,0.07533208670672711,2
Tm1,33,033,0.7681045810431293,0.24919176334996657,2
Tm1,34,034,0.8811412634930407,0.6938122859182481,1
Tm1,35,035,0.04960418144514653,0.10528139300926459,0
Tm1,36,036,0.7946623216176305,0.7937460273965297,1
Tm1,37,037,0.6089267632635414,0.15489769618390054,2
Tm1,38,038,0.9461656254989246,0.4060239602162907,1
Tm1,39,039,0.4390684196272159,0.023016025157028913,2
Tm1,40,040,0.8938395521045619,0.5376222411882057,1
Tm1,41,041,0.9776198285714343,0.4972354805275306,1
Tm1,42,042,0.4678793310664623,0.0,2
Tm1,43,043,0.7592884147422766,0.3900781691799252,1
Tm1,44,044,0.0,0.10153422013321793,0
Tm1,45,045,0.6465368671328278,0.4240961188151603,1
Tm1,46,046,0.763347052214802,1.0,1
Tm1,47,047,0.06381209699128401,0.04469819081219756,0
Tm1,48,048,0.7237837583201021,0.9982307856641054,1
Tm1,49,049,0.9821263339833819,0.6836490818178496,1
Tm16,0,000,0.07770243409723393,0.3881040506181954,2
Tm16,1,001,0.03573169542344601,0.6856610374435651,2
Tm16,2,002,0.16318287252656838,0.490478158569736,2
Tm16,3,003,0.9116356520380337,0.6429972506318476,3
Tm16,4,004,0.97962475262451,0.885055984030494,3
Tm16,5,005,0.9240132073754334,0.8734264900050297,3
Tm16,6,006,0.1441477973288411,0.5855528435128948,2
Tm16,7,007,0.8148431634595835,0.9045066744892899,0
Tm16,8,008,0.24618844020101896,0.08025757442567062,2
Tm16,9,009,0.10892219914130535,0.3378290461268815,2
Tm16,10,010,0.09842728797873379,0.812542601634564,2
Tm16,11,011,0.007686921429598204,0.725432988810876,2
Tm16,12,012,0.18614592135893437,0.47921165982754166,2
Tm16,13,013,0.9332884794707439,0.6434336150158075,3
Tm16,14,014,0.47100130623769587,0.4344571062882821,1
Tm16,15,015,0.2737461177659589,0.18666458224342838,2
Tm16,16,016,0.9408890525567745,0.741770067484757,3
Tm16,17,017,0.1637615524280862,0.6068428051859193,2
Tm16,18,018,0.21116255905788703,0.06589645435510018,2
Tm16,19,019,0.04092798856831359,0.7810581531768671,2
Tm16,20,020,0.1899431627671282,0.10316812212305784,2
Tm16,21,021,0.0,0.8294813389430585,2
Tm16,22,022,0.8404802786640417,0.6501743171181814,3
Tm16,23,023,0.029469438234362433,0.5926877679218239,2
Tm16,24,024,0.08622272132769881,0.4637126705149115,2
Tm16,25,025,0.19233298874643312,0.23691024823988238,2
Tm16,26,026,0.9826575817641643,0.8140013686663925,3
Tm16,27,027,0.22097784201390033,0.0,2
Tm16,28,028,0.8352304662318326,0.9339146745115315,0
Tm16,29,029,1.0,0.8901006687164839,3
Tm16,30,030,0.7828227782425201,0.9124354941793269,0
Tm16,31,031,0.43078523004074726,0.3292886267349266,1
Tm16,32,032,0.9276801336989386,1.0,0
Tm16,33,033,0.24752220925282153,0.20096139174795938,2
Tm16,34,034,0.21874148248676223,0.20537162233718864,2
Tm16,35,035,0.4489247957444533,0.34254399283526155,1
Tm16,36,036,0.4512365458226465,0.432782924696022,1
Tm16,37,037,0.05587922511413623,0.8613359572629585,2
Tm16,38,038,0.13768883694454342,0.2723700810419219,2
Tm16,39,039,0.00690803434211279,0.9156174039317023,2
Tm16,40,040,0.8346153489978962,0.7533675708446916,3
Tm16,41,041,0.9125241222649163,0.9965972833212231,0
Tm16,42,042,0.8616505147988129,0.853575852209198,3
Tm16,43,043,0.9124107014213605,0.7727295324764518,3
Tm16,44,044,0.4029304367419961,0.28177328813449204,1
Tm16,45,045,0.8822966540308868,0.7466142846497593,3
Tm16,46,046,0.9992780527622586,0.7906611327388009,3
Tm16,47,047,0.03080220614594975,0.8438144008770236,2
Tm16,48,048,0.41998126653523854,0.3920325144052193,1
Tm16,49,049,0.8953584469912526,0.8371086525549971,3
Tm2,0,000,0.9371661841302138,0.0381199428640093,1
Tm2,1,001,0.061436980811494124,0.7803937970565419,2
Tm2,2,002,0.6323239219246061,0.6448283561590663,0
Tm2,3,003,0.8088914739578149,0.09303221913446513,1
Tm2,4,004,0.5368067201276447,0.9998423207122424,0
Tm2,5,005,0.905035688295951,0.06691902472110359,1
Tm2,6,006,0.9280614465009929,0.4741746886855546,0
Tm2,7,007,0.9032612967787267,0.5949070054363138,0
Tm2,8,008,0.8437555002267041,0.5737669535414416,0
Tm2,9,009,0.9130010227615926,0.528785918701005,0
Tm2,10,010,0.7176286551884756,0.9372501902273387,0
Tm2,11,011,0.8812987028869059,0.6469103170728039,0
Tm2,12,012,0.5127606468909023,0.7345853638333488,0
Tm2,13,013,0.5883608033779152,0.485686286563626,0
Tm2,14,014,0.6837452075949065,0.5895892993152188,0
Tm2,15,015,0.9703634433706334,0.45079432334134484,0
Tm2,16,016,0.09748178046276135,0.817105305434438,2
Tm2,17,017,0.8358044653829954,0.761697936630013,0
Tm2,18,018,0.6843149478766204,0.6461936099215002,0
Tm2,19,019,0.5956251274194999,0.7359288879412862,0
Tm2,20,020,0.5158979076315244,0.7971544181680713,0
Tm2,21,021,0.34734687252755864,0.884096344459226,0
Tm2,22,022,1.0,0.49686189894522026,0
Tm2,23,023,0.9732553338944306,0.0771811790733398,1
Tm2,24,024,0.769468151587912,0.8803241135833185,0
Tm2,25,025,0.7610309489484535,0.7712229078103622,0
Tm2,26,026,0.12281417024034669,0.8645950938897512,2
Tm2,27,027,0.4348432502146685,0.8766807748460491,0
Tm2,28,028,0.7884294309207129,1.0,0
Tm2,29,029,0.06272278578771612,0.8502283099510489,2
Tm2,30,030,0.9416039431197805,0.10848612422267731,1
Tm2,31,031,0.8680463008987206,0.818130313666634,0
Tm2,32,032,0.5672978859702095,0.7005757151238581,0
Tm2,33,033,0.9585580702422197,0.17305294866768428,1
Tm2,34,034,0.8828228993952131,0.7389439703644658,0
Tm2,35,035,0.9503933537679252,0.0,1
Tm2,36,036,0.49718673079063486,0.971669173624954,0
Tm2,37,037,0.03294590323378116,0.7380084344489685,2
Tm2,38,038,0.6115010698207002,0.5529587199710568,0
Tm2,39,039,0.8543342599127146,0.06893461268376647,1
Tm2,40,040,0.5352011110728843,0.8550350673907161,0
Tm2,41,041,0.8672048871502476,0.9679057181864393,0
Tm2,42,042,0.735593372777328,0.538928954616038,0
Tm2,43,043,0.7414448399920681,0.6559678220961613,0
Tm2,44,044,0.027311232993511958,0.8058058850961872,2
Tm2,45,045,0.49406577299770077,0.8875900364519598,0
Tm2,46,046,0.0,0.7555490944398643,2
Tm2,47,047,0.7996070332313152,0.9177714586374169,0
Tm2,48,048,0.6852407274595002,0.8647540732423078,0
Tm2,49,049,0.708790772885471,0.99558182264256,0
Tm20,0,000,0.07094153168374662,0.3197478408096761,0
Tm20,1,001,0.8990948724183567,0.5340500583968277,1
Tm20,2,002,0.7689377719535161,0.37420861256092586,1
Tm20,3,003,0.8945536396609916,0.7686192115923424,1
Tm20,4,004,0.0750900469740324,0.4922198133456481,0
Tm20,5,005,0.00847349735858774,0.10537828692011501,2
Tm20,6,006,0.7901617987401868,0.5480472694059715,1
Tm20,7,007,0.577737532266948,0.23766374187702044,1
Tm20,8,008,1.0,0.7566065822135684,1
Tm20,9,009,0.9626232930597213,0.8054193226698476,1
Tm20,10,010,0.9798218667058216,0.6508494274966343,1
Tm20,11,011,0.8621076006535724,0.9539849642028372,1
Tm20,12,012,0.9553550626850302,0.9082447523535943,1
Tm20,13,013,0.8503888365933333,0.47086163047303453,1
Tm20,14,014,0.6069889660297885,0.18109644906535727,1
Tm20,15,015,0.8203515873407881,0.9548832685672549,1
Tm20,16,016,0.6921294849759445,0.6204291506132026,1
Tm20,17,017,0.8827829297687119,0.3823701846227835,1
Tm20,18,018,0.926741535156316,0.45436128829973954,1
Tm20,19,019,0.22082338008801775,0.03516393806802939,2
Tm20,20,020,0.9711583294214073,0.523423784606483,1
Tm20,21,021,0.05122004918838999,0.4794795814337873,0
Tm20,22,022,0.9239657630031668,0.7514519765239718,1
Tm20,23,023,0.07473725612632987,0.09408339834552018,2
Tm20,24,024,0.6885460471021527,0.5617054769616056,1
Tm20,25,025,0.8586628118504046,0.8763634525057179,1
Tm20,26,026,0.0,0.15462840679360418,2
Tm20,27,027,0.2014121207258558,0.0,2
Tm20,28,028,0.911083323508922,0.6022851086876014,1
Tm20,29,029,0.05959314330873544,0.42222544888020197,0
Tm20,30,030,0.7208467773168915,0.21975393170727947,1
Tm20,31,031,0.9520311002677446,0.6060140944977475,1
Tm20,32,032,0.555195546485296,0.24063681670904558,1
Tm20,33,033,0.8327171689775241,1.0,1
Tm20,34,034,0.9016149746704607,0.9045977910822994,1
Tm20,35,035,0.6420016936307449,0.3634655764220985,1
Tm20,36,036,0.14800177814578908,0.07196223594405562,2
Tm20,37,037,0.9952343028963686,0.8685563548107093,1
Tm20,38,038,0.6121284321056003,0.2405752917825996,1
Tm20,39,039,0.6443373850078081,0.5973487394062399,1
Tm20,40,040,0.7139200638318502,0.40494546920475566,1
Tm20,41,041,0.24844151602547154,0.0010250458433425647,2
Tm20,42,042,0.03967174229983511,0.17705017908560536,2
Tm20,43,043,0.7777719249744255,0.21698295485274416,1
Tm20,44,044,0.8082782089375214,0.23859502791978074,1
Tm20,45,045,0.09710742107892412,0.15374190780572278,0
Tm20,46,046,0.08879329721174087,0.2300363182625679,0
Tm20,47,047,0.8508618671371179,0.2835433925072723,1
Tm20,48,048,0.688677275339628,0.5074756470735593,1
Tm20,49,049,0.04005361393385104,0.08096881207361556,2
Tm28,0,000,0.6685381941640247,0.5528800795727332,2
Tm28,1,001,0.7551431022332891,0.9261881941597478,1
Tm28,2,002,0.6593861843288394,0.7759160695174626,1
Tm28,3,003,0.6981640843876323,0.8467399262050236,1
Tm28,4,004,0.2811937398512856,0.345484180793159,0
Tm28,5,005,0.09792017464365146,0.23068879470224396,0
Tm28,6,006,0.8693300311894294,0.13798961744887367,2
Tm28,7,007,0.7964524570251975,0.8735818629947917,1
Tm28,8,008,0.9519785794229814,0.5924671939194024,1
Tm28,9,009,0.8201661655441141,0.8061920647192206,1
Tm28,10,010,0.8865147483333239,0.05336541896619873,2
Tm28,11,011,0.7488468679602228,0.37846264731584844,2
Tm28,12,012,0.8488454631315789,0.4211635275672455,2
Tm28,13,013,0.880835957466881,0.7265445219247256,1
Tm28,14,014,1.0,0.7478080168802609,1
Tm28,15,015,0.8034877004013746,0.9539308143110727,1
Tm28,16,016,0.7115319167240808,0.9647756421455946,1
Tm28,17,017,0.8712667516323708,0.10113926756802938,2
Tm28,18,018,0.9117275363209625,0.43804828161882625,1
Tm28,19,019,0.894721717069566,0.7629128671991708,1
Tm28,20,020,0.9526587487635723,0.0,2
Tm28,21,021,0.00659733439013366,0.20753941497665007,0
Tm28,22,022,0.8772341912332262,0.8236771005016362,1
Tm28,23,023,0.7012940158051933,0.3569167736239024,2
Tm28,24,024,0.7856673038796678,0.3382351460359923,2
Tm28,25,025,0.5945918753912973,0.5678996796959589,0
Tm28,26,026,0.17366076278309192,0.27174232023110706,0
Tm28,27,027,0.9970516689274954,0.004838199340953864,2
Tm28,28,028,0.9616558386911875,0.7074096340905143,1
Tm28,29,029,0.0,0.2409163710022723,0
Tm28,30,030,0.9194239425325474,0.6283286020394093,1
Tm28,31,031,0.821701002257017,0.08633473864436303,2
Tm28,32,032,0.6682517439641057,0.9382768724964776,1
Tm28,33,033,0.42468563999794173,0.4907118206798039,0
Tm28,34,034,0.8664063125360923,0.4807210192762126,2
Tm28,35,035,0.695788511333684,0.6438913374277364,0
Tm28,36,036,0.9540842813209339,0.7816433281050559,1
Tm28,37,037,0.7355242682026484,1.0,1
Tm28,38,038,0.5315864106748752,0.4968608771767735,0
Tm28,39,039,0.13157553609511777,0.23696950758965446,0
Tm28,40,040,0.7695193904767896,0.43669416751057677,2
Tm28,41,041,0.049209293649477695,0.23278306103885932,0
Tm28,42,042,0.07066368482667142,0.19293980746453926,0
Tm28,43,043,0.6672583358042535,0.424868842072468,2
Tm28,44,044,0.9928632471454955,0.6655286601329045,1
Tm28,45,045,0.36373421231682285,0.35544276765221644,0
Tm28,46,046,0.45591314933904714,0.5102732403166108,0
Tm28,47,047,0.9504633075732281,0.037072802744406386,2
Tm28,48,048,0.779400919423496,0.2651535031070587,2
Tm28,49,049,0.37145931812789096,0.4689408764418165,0
Tm3,0,000,0.9356795618247478,0.9759201632495387,2
Tm3,1,001,0.9386304542256497,0.2524582784819245,2
Tm3,2,002,0.7472453439375045,0.2524238619116848,2
Tm3,3,003,0.7834936846974203,0.10022207312482107,2
Tm3,4,004,0.9610066026974357,0.5099732259207783,2
Tm3,5,005,0.09240593799714437,0.1599229142752438,1
Tm3,6,006,0.7435587221828067,0.08256350796683022,2
Tm3,7,007,0.8379765349336867,1.0,2
Tm3,8,008,0.18829016970769613,0.6265020486791995,1
Tm3,9,009,0.7920676435334977,0.8218291450153892,2
Tm3,10,010,0.496506587042834,0.6521640948391717,0
Tm3,11,011,0.7423877284464196,0.6784611143990983,2
Tm3,12,012,0.3425781986117027,0.7034613767330391,0
Tm3,13,013,0.8931688266078606,0.9861482750860604,2
Tm3,14,014,0.15739405969897088,0.5078244819808206,1
Tm3,15,015,0.05411673931780199,0.2960490742507316,1
Tm3,16,016,0.0,0.03567921275915076,1
Tm3,17,017,0.7328518977216943,0.1415661178147786,2
Tm3,18,018,0.5121972699113241,0.8432429871669112,0
Tm3,19,019,0.6415210874867748,0.7833201078010763,0
Tm3,20,020,0.28131502751665444,0.7349611303239493,0
Tm3,21,021,1.0,0.49743347052115,2
Tm3,22,022,0.2834508099188737,0.6151278568397174,0
Tm3,23,023,0.8688864719431142,0.6262830311544092,2
Tm3,24,024,0.9077114345935978,0.19547226608657908,2
Tm3,25,025,0.09364811586531842,0.40730223927635834,1
Tm3,26,026,0.02146220033991159,0.0,1
Tm3,27,027,0.3899496160893565,0.7802324403978826,0
Tm3,28,028,0.5487467402245875,0.7060967496198417,0
Tm3,29,029,0.9615593873556898,0.6136704013368415,2
Tm3,30,030,0.5609506098058062,0.8069762346805963,0
Tm3,31,031,0.4351484614664936,0.8035634251493913,0
Tm3,32,032,0.04341386542831877,0.2323347209412694,1
Tm3,33,033,0.0376458462434568,0.0845565980394917,1
Tm3,34,034,0.14206925699125647,0.573781547145167,1
Tm3,35,035,0.958293778388734,0.8338587466335265,2
Tm3,36,036,0.7978728793183811,0.6644217165026202,2
Tm3,37,037,0.8726450531754326,0.2539722133014992,2
Tm3,38,038,0.0810056959120223,0.07894886968775566,1
Tm3,39,039,0.9206905392449048,0.3683119614851473,2
Tm3,40,040,0.09287908356190035,0.287002953931511,1
Tm3,41,041,0.6926687506978113,0.11445512583373679,2
Tm3,42,042,0.9178457953807703,0.5276267415354386,2
Tm3,43,043,0.13010491389083015,0.4584383300546211,1
Tm3,44,044,0.9403809635909413,0.8873994960683073,2
Tm3,45,045,0.8648955454092735,0.9116284986697359,2
Tm3,46,046,0.7327670896559709,0.4966140111623451,2
Tm3,47,047,0.4743603839926087,0.7387204383274673,0
Tm3,48,048,0.8926523724401035,0.8326811906646573,2
Tm3,49,049,0.8030434391564711,0.2645458050769903,2
Tm30,0,000,0.016117480799427653,0.4739920009207417,2
Tm30,1,001,0.4656125078695562,0.7272978276728828,2
Tm30,2,002,0.12205458216389112,0.509713774343992,2
Tm30,3,003,0.1623152365579775,0.5360534484345166,2
Tm30,4,004,0.7690634925193065,0.9532591901343297,0
Tm30,5,005,0.953853027266468,0.07527547761428718,1
Tm30,6,006,0.4038324631465307,0.668034713485931,2
Tm30,7,007,1.0,0.8684554422725604,0
Tm30,8,008,,,-99999
Tm30,9,009,0.9408591365893555,0.9051131046988438,0
Tm30,10,010,0.7400763548492255,0.4363840742581403,0
Tm30,11,011,0.8736199691485729,0.8127273183118127,0
Tm30,12,012,0.6897544316847152,0.4108460749072741,0
Tm30,13,013,0.9914299853012574,0.9294483534884854,0
Tm30,14,014,0.5245553909429529,0.7256611857891486,2
Tm30,15,015,0.7778517511557359,0.11896436640830005,1
Tm30,16,016,0.8197771404644352,0.01746111669719,1
Tm30,17,017,0.6009499469034518,0.6154148192712969,0
Tm30,18,018,0.7049666714336373,0.6353994366361972,0
Tm30,19,019,0.945060456413749,0.7576392896518215,0
Tm30,20,020,0.6462342474118832,0.27926331948254246,1
Tm30,21,021,0.0346157438444305,0.4256059876184958,2
Tm30,22,022,0.6920316634975374,0.33534788337066657,0
Tm30,23,023,0.07953238021268957,0.4494481863451726,2
Tm30,24,024,0.45168456443133265,0.6652451915185307,2
Tm30,25,025,0.7080888305107238,0.21465404740533794,1
Tm30,26,026,0.8494907148538393,0.0,1
Tm30,27,027,0.7148334039156641,0.5477208010851962,0
Tm30,28,028,0.83297610946313,0.6518800852103875,0
Tm30,29,029,0.8334700681148908,0.982808674410913,0
Tm30,30,030,0.8406619671777373,0.7320680433159162,0
Tm30,31,031,0.7684464258166666,0.5764785347563164,0
Tm30,32,032,0.7564923516833719,0.06994818193949284,1
Tm30,33,033,0.9064753174749989,0.03478862093777027,1
Tm30,34,034,0.6700130673509989,0.22464648139027266,1
Tm30,35,035,0.914333587518767,1.0,0
Tm30,36,036,0.8782750257134977,0.893663469838853,0
Tm30,37,037,0.6085005231424341,0.7120473175451335,0
Tm30,38,038,0.9449142226719731,0.03382335695171293,1
Tm30,39,039,0.6496863482769117,0.8198075181243759,2
Tm30,40,040,0.7296285035207051,0.12150043121157918,1
Tm30,41,041,0.6419934689003819,0.4874224202951224,0
Tm30,42,042,0.05386345481603483,0.48560741651214234,2
Tm30,43,043,0.8944457986372443,0.4886005535532171,0
Tm30,44,044,0.0,0.4253469609030899,2
Tm30,45,045,0.9739904667582981,0.973842253229931,0
Tm30,46,046,0.6962600777782622,0.6928163893465397,0
Tm30,47,047,0.8029483920251093,0.5145736478401224,0
Tm30,48,048,0.8601549402209476,0.5258673125544522,0
Tm30,49,049,0.20209161093620026,0.5616283510303886,2
Tm4,0,000,0.26497637648142847,0.531858104406229,0
Tm4,1,001,0.6783493705788545,0.9688690975656633,3
Tm4,2,002,0.4625361712292755,0.5098859952103149,0
Tm4,3,003,0.816840169098322,0.5465670566171955,2
Tm4,4,004,0.9518446630995351,0.10051966384309241,1
Tm4,5,005,0.7049091961218318,0.9096159345218284,3
Tm4,6,006,0.404039188564846,0.5225290697674418,0
Tm4,7,007,0.7496790521084921,0.0725964302079476,1
Tm4,8,008,0.8341920941071344,0.11666998225695308,1
Tm4,9,009,0.8042635074922637,0.5880257176031183,2
Tm4,10,010,0.5872011784965783,0.5066172944021508,2
Tm4,11,011,0.7679262976841714,0.10419084996695152,1
Tm4,12,012,0.6629320582873524,0.9176885667508894,3
Tm4,13,013,0.7857833672195755,0.5228299083139183,2
Tm4,14,014,0.7810305825220759,0.68846373076274,3
Tm4,15,015,0.7244915932774056,0.8393044965849907,3
Tm4,16,016,0.060414582485887325,0.5630862954885314,0
Tm4,17,017,0.36657379122154365,0.5442204280597966,0
Tm4,18,018,0.8890016149175091,0.002334268339560186,1
Tm4,19,019,0.5751590472787022,0.7816276550114145,3
Tm4,20,020,0.595801719029407,0.46298713541202774,2
